id,url,date,title,location,description,info,horaires,salairemin,salairemax,entreprise,experience,contrat,debutant
9283601,https://candidat.pole-emploi.fr/offres/recherche/detail/9283601,2026-02-19,Offre d'emploi Data Scientist Senior (H/F) - 69 - Lyon 3e Arrondissement - 9283601 | France Travail,69 - Lyon 3e Arrondissement,"STEP UP est une société d'ingénierie experte en pilotage de projets industriels et informatiques (+ 250 collaborateurs sur 11 agences en France), plaçant le potentiel humain comme 1er vecteur d'excellence et de performance en entreprise.
Oubliez les sociétés d'ingénierie qui ne valorisent que vos seules compétences, chez STEP UP, nous visons également l'adéquation entre votre personnalité et la culture d'entreprise de nos clients. Cela se traduit pour vous par une différence fondamentale en termes de bien être, d'épanouissement au travail et de succès dans vos missions.

Ce que nous vous proposons :
 - Un cadre de travail épanouissant, stimulant et collaboratif, nous sommes certifiés entreprise où il fait bon vivre !
 - Des projets innovants et variés.
 - La possibilité de se perfectionner continuellement avec des formations internes.
 - Des perspectives d'évolution de carrière.
 - Un accompagnement individualisé avec un programme de développement du potentiel humain.
 - Un programme de cooptation.
Et bien sûr, nous prenons en charge 70% de votre mutuelle santé et encourageons financièrement la mobilité douce.

Le poste : 

Dans le cadre du renforcement d'un dispositif data stratégique, nous recherchons un(e) Data Scientist Senior H/F, pour intervenir sur des sujets à forts enjeux autour de la GMAO des flottes ferroviaires. La mission s'inscrit dans un contexte de transformation des applications, avec un objectif fort de mise en qualité, structuration, traçabilité et transfert des données vers de nouveaux systèmes, sous pilotage projet.

Objectifs de la mission :
1. Garantir la qualité, la fiabilité et la traçabilité des données
2. Préparer les données en vue de leur migration vers de nouvelles applications
3. Apporter une expertise data senior au service des projets SI et métiers maintenance

Vos principales missions :
- Analyse, préparation et mise en qualité des données RDD
- Paramétrage, suivi et optimisation des outils RDD
- Analyse de données, production de reporting et tableaux de bord
- Rédaction des expressions de besoin et des cahiers des charges
- Validation des spécifications techniques
- Suivi des réalisations en lien avec les équipes MOE
- Définition et exécution des plans de tests et recettes
- Rédaction de la documentation et reporting projet

 Environnement technique :
SQL : expert
Python : intermédiaire
RDD : expert
Excel / Power BI : intermédiaire
Java : notions (niveau junior)

 Lyon - 3ème arrondissement
 Démarrage : 01/04/2026
 Télétravail partiel (présentiel requis a minima 2 jours/semaine)

Profil recherché : 

Data Scientist senior avec 7 ans d'expérience minimum (hors alternance et stage)
Très forte maîtrise des sujets qualité, structuration et gouvernance des données
Autonomie, rigueur et capacité de proposition
À l'aise dans des environnements projets complexes et structurés
Une connaissance des environnements maintenance industrielle / ferroviaire est un plus

Vous vous reconnaissez dans ce descriptif et vous sentez prêts à relever un nouveau challenge - Alors rejoignez nous, Simon & Charlotte seront ravis d'échanger avec vous ! STEP UP respecte vos données personnelles : retrouvez notre politique de confidentialité sur www.stepup-conseil.com","
CDI

Contrat travail
",Travail en journée,unspecified,unspecified,Step up lyon,5 An(s),CDI,False
9276950,https://candidat.pole-emploi.fr/offres/recherche/detail/9276950,2026-02-19,Offre d'emploi Data scientist (H/F) - 92 - Hauts-de-Seine - 9276950 | France Travail,92 - Hauts-de-Seine,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise Wavestone recherche actuellement des profils :
Description de l'entreprise
Wavestone est un cabinet de conseil, qui a pour mission d'accompagner les entreprises et organisations dans leurs transformations stratégiques dans un monde en constante évolution, avec l'ambition de générer des impacts positifs et durables pour toutes ses parties prenantes.
Forts de plus de 5500 collaborateurs talentueux et engagés à travers l'Europe, l'Amérique du Nord et l'Asie, nous disposons d'expertises sectorielles de premier plan et d'un portefeuille de savoir-faire cross-sectoriels, nous permettant d'adresser à 360° les grands programmes de transformation de nos clients.
Chez Wavestone, nous sommes convaincus que la réussite professionnelle et l'épanouissement personnel vont de pair. C'est pourquoi nous offrons un environnement de travail stimulant, inclusif et bienveillant, où chacun peut s'épanouir et atteindre son plein potentiel.
Wavestone est coté sur Euronext, à Paris, et labellisé Great Place to Work®.
Description du poste
S'agissant du secteur public, Wavestone dispose d'une équipe d'environ 200 consultants spécialisés et intervenant pour le compte des administrations et entreprises de service public afin de les accompagner dans leurs transformations majeures, notamment autour de la conception et la mise en œuvre de projets numériques soutenant l'action publique.
Au sein d'une équipe dédiée à l'accompagnement de la transformation numérique du secteur public, vous interviendrez auprès de ministères, opérateurs ou collectivités pour les aider à structurer, piloter et valoriser leurs données en réponse aux enjeux réglementaires, stratégiques et opérationnels
Votre objectif : Moderniser l'action publique en accompagnant les organisations publiques dans la définition, la mise en œuvre et la sécurisation de leurs projets Data & IA, dans l'amélioration de leur gouvernance de la donnée et le déploiement d'IA dignes de confiance.
En fonction de votre niveau d'expérience, vos responsabilités comprendront Accompagner nos clients publics dans la conception et la mise en œuvre de leurs initiatives Data et IA
* Participer opérationnellement aux initiatives Data et IA en collaborant avec nos clients pour mettre en place les stratégies, la gouvernance, les socles technologiques et mettre en œuvre les projets.
* Animer des équipes et des ateliers de cocréation, d'évangélisation, etc. (Identification des cas d'usages Data / IA, création des réseaux d'acteurs de la gouvernance, sensibilisation conformité / sécurité / éthique / frugalité, etc Participer à l'acculturation de nos clients à la Gouvernance et au Management des données, à l'IA digne de confiance, et les sensibiliser à l'importance du sujet
* Accompagner les evolutions de pratiques et de modes de collaboration entre les équipes autour des projets Data & IA
* Identifier les solutions technologiques appropriées aux besoins, contribuer à leur choix, à leur implémentation et à la mise en place cohérente de plateformes de valorisation et d'échange de données
* Faire de la veille technologique et animer des sessions de « knowledge sharing » en faisant part de vos retours d'expérience
Qualifications
Formation & expérience Bac +5 (École d'ingénieur, master data/numérique, école de management 1 à 5 ans d'expérience en data, transformation ou conseil (junior confirmé / consultant Une expérience dans le secteur public est un plus (connaissance du fonctionnement et des spécificités du secteur public)
Profil recherché Vous disposez d'une expérience sur des problématiques de Data Gouvernance et/ou Data Product Management et/ou Projets IA et/ou Data Architect (Modèle de Gouvernance, Rôles & Responsabilité, modélisation et qualité des données, Catalogue de données, Marketplace & Data Product, MDM et DQM, Urbanisation Data / IA, Projets de valorisation, Cadrage et déploiement d'IA, Enjeux de conformité et d'éthique, etc Vous avez des expériences concrètes et réussies de mise en œuvre de la gouvernance de données ou de projets data/ IA dans des organisations privées et/ou publiques
* Vous disposez de compétences fonctionnelles et techniques sur une ou plusieurs des principales solutions du marché (Databricks, Dataiku, Collibra, Data Galaxy, SUADEO, ServiceNow, Blueway, Tableau, PowerBI, Mistral, Copilot, LightOn, Chapsvision, Huwise Vous avez la capacité à accompagner des data office, des CDO, des directions métiers, techniques ainsi que des acteurs opérationnels.
* Vous maîtrisez les enjeu","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Débutant accepté,CDI,True
9271819,https://candidat.pole-emploi.fr/offres/recherche/detail/9271819,2026-02-19,Offre d'emploi Data scientist (H/F) - 92 - Puteaux - 9271819 | France Travail,92 - Puteaux,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise Wavestone recherche actuellement des profils :
Description de l'entreprise
Dans un monde où savoir se transformer est la clé du succès, notre practice Financial Services (400 collaborateurs) s'est donnée pour mission d'éclairer et guider les Banques et les Assurances dans leurs transformations les plus critiques. Des transformations qui visent à répondre aux grands enjeux stratégiques auxquels elles vont faire face dans les années à venir : l'accélération de la révolution numérique, l'intensification de la concurrence, ou encore la prise en considération de l'urgence climatique. 
Pour accompagner nos clients à faire face à ces défis, nous avons développé une expertise Data & IA (data gouvernance, modélisation de données, IA, plateforme data, etc.), pour accompagner les banques et assurances depuis la définition de leur stratégie data / IA jusqu'à sa mise en œuvre technologique. Au cours des dernières années, nous avons menés de nombreux projets ambitieux et variés tels que l'élaboration et la mise en œuvre de feuille de route IA, la conception et le déploiement de plateformes data robustes et évolutives, l'évaluation et la maîtrise des risques liés aux systèmes d'IA (cyber, réglementaire, etc.) ou encore la mise en place d'une gouvernance des données.
Notre singularité sur le marché ? Une capacité unique d'accompagner nos clients de bout-en-bout sur leurs sujets d'innovation data / IA, en s'appuyant sur nos consultants experts et plus de 80 data scientists / engineers qui interviennent de la définition de la stratégie métier jusqu'à l'industrialisation de la solution.
Description du poste
En tant que Consultant.e Senior, vous aurez comme principales missions :
1) PILOTER LES TRANSFORMATIONS MAJEURES DE NOS CLIENTS***Entretenir une relation de confiance avec nos clients tout en conduisant des chantiers en autonomie, en gérant le planning, les risques et les ressources ***Être garant de l'engagement qualité de nos réalisations et de la satisfaction client en apportant une expertise sur les thématiques liées à l'exploitation des modèles IA et des données***Encadrer nos collaborateurs et assurer leur montée en compétences 
2) PARTICIPER AU DEVELOPPEMENT DE NOTRE EXPERTISE DATA & IA***Développer et porter nos convictions Data & IA, en collaboration avec nos experts et data scientists / engineers***Participer à l'élaboration des accélérateurs autour de l'IA (grille de maturité des métiers, adoption des technologies d'IA, stratégie de construction des filières IA en banque et assurance)***Identifier les synergies possibles au sein de la practice Financial Services et avec les practices technologiques du cabinet sur les sujets du type cas d'usage, workplace, copilot, pentest IA ou encore framework d'analyse de risque
2) DYNAMISER LE DEVELOPPEMENT BUSINESS***Identifier de nouvelles opportunités et participer aux rendez-vous d'avant-vente (prospection, qualification, soutenance, etc Partciper aux réponses à appel d'offre avec un niveau de contribution signigicatif
Qualifications
* Une expérience professionnelle approfondie sur les problématiques de données ou d'IA dans le secteur Financial Services***Une capacité à définir et conduire des projets amonts, notamment autours des spécificités du secteur en IA (IA générative, risques IA, gouvernance)***Une aisance pour soutenir le changement, fédérer, faire monter en compétences les collaborateurs ***Une appétence en matière de développement commercial et/ou de vente Contribuer à l'identification des synergies au sein de la practice Financial Services***Une maitrise de l'anglais professionnel courant ***Une capacité à vous déplacer en Europe ou à l'international 
Informations supplémentaires
VOS AVANTAGES***Carreer model: une carrière sur mesure, cela signifie pour nous des possibilités de développement individuel. Notre Wavestone Horizon vous soutient permettant une évolution rapide
* Further training: Let's grow together ! Avec plus de 200 jours de formation par an dans notre Academy et la possibilité d'obtenir des certifications***Smartworking: Le travail flexible et mobile fait partie de notre ADN et permet un cadre adéquat de collaboration***Mindfulness & health: Programmes de mindfulness, coopérations sportives, groupes de fitness internes à l'entreprise.***A Great Place To Work: nous sommes reconnus comme Great Place To Work 2025, se classant numéro un dans sa catégorie parmi les organisations de plus de 2500 employés (France).
INFORMATIONS COMPLEMENTAIRES 
Poste basé à","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,6 An(s),CDI,False
9266275,https://candidat.pole-emploi.fr/offres/recherche/detail/9266275,2026-02-19,Offre d'emploi Alternance - DATA Scientist (H/F) - 67 - Strasbourg - 9266275 | France Travail,67 - Strasbourg,"Poste et missions

Vous intégrerez la Direction Organisation, Data et Innovation.

Le service permet de collecter toutes les opérations traitées avec les clients par le front office, les informations commerciales, réglementaires, risques ... puis de normaliser et enrichir les données.

En collaboration avec votre tuteur, vos missions principales seront :

 * Participer au pilote (POC) de la plateforme groupe BPCE sur GCP.

 * Etudier des cas d'usage DATA et analyser : analyse de profils et parcours clients, utilisation des produits et usages canaux, analyse de la donnée non structurée (NLP).
 * Construire, industrialiser et effectuer la maintenance des modèles prédictifs utilisés par exemple sur le marketing opérationnel : appétence des clients aux canaux de sollicitation.
 * Présenter des résultats dans des outils d'aide à la décision (Tableaux de bord, reporting.).
 * Gérer des datamarts (collecte, retraitement de données, contrôle des données créées, exploitation) nécessaires pour les différentes études et analyse.

Les missions s'effectueront en transversalité avec les métiers de la banque.
Profil recherché

Vous préparez un diplôme de niveau BAC +4/+5 en statistiques, data science.

Vous savez manipuler des données et interpréter des résultats.

Vous maitrisez le Pack Office (Word, Excel, Powerpoint) et les outils et langages statistiques et/ou de data science : Python, Dataiku, SQL, R, Alteryx, GCP (google cloud plateforme).

Vous êtes rigoureux.se, dôté.e d'une aisance relationnelle et du sens de l'organisation.

Avantages : 

 * Parcours d'intégration et accompagnement managérial dès l'arrivée ;
 * Formations tout au long de votre parcours ;
 * Modèle managérial favorisant l'initiative ;
 * Suivi personnalisé par un interlocuteur RH ;
 * Opportunités de carrière au sein de la CEGEE et du groupe BPCE ;
 * Rémunération mensuelle brute entre 1 500 € et 1 800 € sur 13 mois ;
 * Part variable et intéressement ;
 * Avantages sociaux : 28 jours de CP, RTT, carte restaurant (12.20 € dont 60% pris en charge par l'employeur), prise en charge des frais de transport à hauteur de 60%, mutuelle, prévoyance, épargne salariale, avantages bancaires, prestations du CSE.

Processus de recrutement :

 * Pré-sélection téléphonique ;
 * Entretien RH ;
 * Entretien opérationnel avec le futur manager ;
 * Réponse à chaque candidature.

Convaincu ? L'équipe Recrutement & Parcours Professionnels est à votre écoute !","
CDD - 24 Mois

Contrat apprentissage
",unspecified,unspecified,unspecified,Caisse d'epargne grand est europe,Débutant accepté,CDD - 24 Mois,True
9262402,https://candidat.pole-emploi.fr/offres/recherche/detail/9262402,2026-02-19,Offre d'emploi Data Scientist H/F - 64 - Pau - 9262402 | France Travail,64 - Pau,"RESPONSABILITÉS : 

BS Digital, filiale innovante du Groupe ISAGRI, se consacre au développement d'AMI (Assistants Métiers Intelligents) destinés à révolutionner les métiers administratifs.
Notre première solution, AMI Compta, automatise la production comptable tout en fournissant des indicateurs essentiels pour le pilotage des entreprises.
En pleine expansion, AMI Compta devra gérer des centaines de millions de factures, ce qui place la scalabilité et la modernisation de l'application au cœur de nos défis.
LA MISSION
En tant que Data Scientist, votre expertise en machine learning et deep learning revêt une importance cruciale dans l'exploration de nouvelles voies d'innovation et l'amélioration de l'efficacité opérationnelle de nos applications. Vous aurez pour mission d'analyser et de résoudre des problèmes complexes en utilisant vos compétences techniques avancées en data science.
Responsabilités Principales :
- Traiter, analyser et modéliser les données en utilisant Python.
- Résoudre les problèmes de l'entreprise grâce à des techniques avancées de Machine Learning et de Deep Learning.
- Concevoir et développer des solutions sur mesure utilisant des LLM. 
- Interpréter les résultats pour identifier des tendances et des patterns afin de générer des insights actionnables.
- Travailler en étroite collaboration avec les équipes de développement et les parties prenantes pour comprendre les besoins métier.

PROFIL RECHERCHÉ : 

LE PROFIL RECHERCHE
- Vous avez un Diplôme en informatique, génie logiciel, ou domaine connexe.
- Une expérience de 4 ans à un poste similaire.
- Expérience en Python (Pandas, NumPy...), et des frameworks couramment utilisés tels que TensorFlow, PyTorch et Keras. 
- Expérience en langages et les outils de traitement et d'analyse de données (Spark, SQL, Elasticsearch...).
- Vos connaissances de PowerBI et de MLFlow seront appréciées.
EVOLUTIONS
La politique RH vous garantit un accompagnement régulier pour vous faire progresser et évoluer vers de nouvelles missions en fonction de votre projet. Rejoindre notre Groupe, c'est la garantie d'une formation initiale et continue, d'un plan de carrière personnalisé et d'un management de proximité.

CONDITIONS PROPOSEES
Poste en CDI basé à Pau, Pyrénées-Atlantiques (64000) à pourvoir dès que possible.
Rémunération : fourchette fixe.
Possibilité de bénéficier de notre cellule d'aide au logement.
Télétravail possible jusqu'à 2jrs/semaine.

Dans le cadre de sa politique RH, ISAGRI étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap.","
CDI

Contrat travail
","37H/semaine
Travail en journée",unspecified,unspecified,Bs digital,Débutant accepté,CDI,True
9265960,https://candidat.pole-emploi.fr/offres/recherche/detail/9265960,2026-02-19,Offre d'emploi DATA Engineer (H/F) - Nouvelle-Aquitaine - 9265960 | France Travail,Nouvelle-Aquitaine,"Face à l'accélération des usages Data et IA, nos ambitions grandissent : pour répondre aux enjeux de performance de nos entités et d'engagement de nos équipes, nous renforçons nos expertises data. Rejoignez nous pour bâtir la performance de demain.Postulez !  Vos missions :Prendre en charge les dossiers d'architecture des projets en garantissant la cohérence avec la stratégie, le cadre d'architecture et la Roadmap du Patrimoine Data/IA de la Caisse RégionaleAccompagner les équipes CRM, Datascience et métiers dans l'évolution du Patrimoine DataIdentifier les évolutions d'architecture induites par les nouveaux usages métiersConcevoir l'architecture, la réconciliation des flux data et le monitoringÊtre force de proposition sur l'exploitation et la qualité des données afin d'enrichir la connaissance clients au profit de la satisfaction client et de la performance commercialeÊtre un acteur référent des sujets Data/IA Marketing pour notre caisse régionaleAssurer l'ensemble des activités du métier et notammentConcevoir, urbaniser et administrer les architectures Data :Vous cartographiez et évaluez l'architecture des données utilisées et les bases de données actuelles Vous concevez, urbanisez et optimisez les infrastructures de stockage ainsi que les traitements de fluxVous appliquerez les règles de gouvernance des données définies par l'entreprise (centre d'excellence data transverse)Vous préconisez les solutions techniques à mettre en �""uvre dans le stockage des données (en termes de technologie, mise à disposition des données, optimisation des requêtes, etc.)Vous documentez le patrimoine Data CRM de façon technique et fonctionnelle (schéma d'architecture, pipeline de transformation de la data, .dans l'outillage de Data Catalogage de la Caisse)Vous piloterez la fiabilité de notre patrimoine Data, les impacts dans nos traitements et mettrez en place des plans correctifsCoordonner les projets Data :Vous êtes l'interlocuteur privilégié des métiers en lien avec la donnée (Data Owners, Data Scientist, Data analyst, équipe CRM.)Vous conduirez les projets de migration de système d'informations pour les applications CRM/MarketingVous coordonnez les projets Data du service selon la méthodologie Agile et vous êtes garant de la gouvernance associée (COPIL, COPRO...)Former et assister les utilisateurs CRM & Datascience dans l'utilisation des solutions déployéesEncadrer & animer l'exploitation du patrimoine Data :Vous pilotez la mise en �""uvre des normes de référencement et d'utilisation des donnéesVous contribuez au référencement et à la mise à jour de la cartographie applicative du Patrimoine interneVous encadrez l'architecture Data auprès des équipes du service et en lien avec les préconisations du centre d'excellence data transverse (Data Office)Vous diffusez la culture « data » au sein de la direction et êtes référent sur ce domaine auprès du Pôle Utilisateurs MarketingFormation supérieure Bac + 5 (formation universitaire ou école spécialisée en Data) Avec une expérience en analyse/exploitation des données et en datasciencesConnaissances et compétences techniques :Maitrise des outils en lien avec la DataMaitrise des patterns d'intégration des outils Data (SAS, Python, Dataiku)Connaissances de la brique DatapréparationConnaissances de l'architecture Teradata & Big Data (Hadoop, Spark)Langage de programmation requis : SQL �"" PythonUne connaissance des produits et services de la banque et de l'assurance serait un plusSavoir être :Esprit rigoureux et méthodique avec contrôle des résultatsCapacité d'analyse et de synthèseQualités relationnelles et de pédagogieCapacité à travailler en équipe et à animer un groupe de travail en transversalLe sens du service, de l'écoute et du conseilType de contrat : CDI* Source : Enquête interne IER (Indice d'Engagement et de Recommandation), 2024","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Crédit agricole charente-maritime deux-sèvres,Débutant accepté,CDI,True
9266139,https://candidat.pole-emploi.fr/offres/recherche/detail/9266139,2026-02-19,Offre d'emploi Data Engineer H/F - 44 - Nantes - 9266139 | France Travail,44 - Nantes,"La ligne de service Consulting & Solutions d'Akkodis France renforce ses équipes en région Pays de la Loire et recrute un Data Engineer H/F en CDI à Nantes. Ce poste s'adresse aux ingénieur(e)s passionné(e)s par la gestion et la valorisation des données, dans le secteur des services bancaires et financiers. Vous interviendrez sur la conception, le développement et la maintenance de pipelines de données complexes, au cœur d'un environnement technique exigeant.

 

Responsabilités principales :

 * Concevoir, développer et maintenir des pipelines de données robustes et évolutifs, en assurant l'intégration et la transformation de données issues de sources variées.
 * Collaborer avec les équipes data science, métier et MOA pour comprendre les besoins, modéliser le système d'information décisionnel et concevoir les traitements d'alimentation des datamarts.
 * Optimiser les performances des systèmes de gestion de bases de données, notamment sur des bases orientées analytique (ex : Vertica).
 * Automatiser les processus de collecte et de traitement des données, garantir la qualité, la sécurité et la conformité des données traitées.
 * Participer à la mise en place d'infrastructures Big Data et Cloud, et documenter les architectures et processus techniques.
 * Diagnostiquer les dysfonctionnements, assurer la maintenance corrective et évolutive, et fournir un support technique aux différents métiers.
 * Maîtriser et utiliser un outil ELT (ex : Semarchy XDi) et des outils de modélisation et de qualification (ex : Power Designer, QCHP).

 

Environnement de travail :

Vous évoluerez dans un contexte technique avancé, axé sur la manipulation de grands volumes de données et l'alimentation de datamarts, sans activité de reporting BI. Les interactions se font en étroite collaboration avec les équipes MOA et MOE, dans une démarche agile et orientée projet. L'environnement valorise la curiosité technologique, l'esprit d'analyse et la documentation rigoureuse des processus.
Profile
De formation Bac+5 (Master ou équivalent) en informatique, data engineering ou domaine connexe, vous justifiez de 3 à 5 ans d'expérience sur des fonctions similaires, idéalement dans le secteur bancaire ou financier. Vous maîtrisez les langages Python, SQL et Scala, les outils ETL/ELT (Semarchy XDi), les frameworks de traitement de données (Spark, Kafka), ainsi que les bases de données relationnelles et NoSQL. Une bonne connaissance des bases analytiques (Vertica), des outils de modélisation (Power Designer) et de qualification (QCHP) est appréciée. Vous avez une appétence pour les gros volumes de données et les architectures Big Data et Cloud (AWS, Azure, GCP). La capacité à communiquer avec des équipes pluridisciplinaires, à documenter les processus et à travailler en méthodologie Agile est requise.

 Akkodis accompagne ses clients dans la mondialisation de leurs projets, aussi un anglais courant est requis pour l'ensemble de nos collaborateurs.","
CDI

Contrat travail
",unspecified,35000.0,36000.0,Akkodis,5 An(s),CDI,False
9265432,https://candidat.pole-emploi.fr/offres/recherche/detail/9265432,2026-02-19,Offre d'emploi Data Analyst H/F - 33 - Bordeaux - 9265432 | France Travail,33 - Bordeaux,"POUR VOUS, TOUT COMMENCE ICI !Envie de faire vraiment la différence dans les projets de vie de vos clients et de relever tous les challenges qui s'offrent à vous ? Oui ? Alors, vous êtes au bon endroit pour cela !Dans le cadre de son développement, le Crédit Agricole d'Aquitaine recherche pour son équipe Data, un Data Analyst H/F. Vous collaborerez avec les équipes métiers et IT pour transformer les besoins business en analyses concrètes et recommandations stratégiques. Votre rôle sera essentiel pour transformer les données brutes en informations exploitables, permettant ainsi de prendre des décisions stratégiques éclairées.Tout le monde connaît le Crédit Agricole ! Vraiment ? 1er financeur de l'économie française, nous sommes aussi la Banque Universelle de Proximité et nos 2772 collaborateurs dans 242 agences et sièges agissent dans l'intérêt de nos clients et celui de la société avec proximité, responsabilité et solidarité. SOYEZ ENGAGÉS avec nous ! Vos principales MISSIONS :En collaboration étroite avec les équipes métiers (par exemple : pilotage commercial, assurances, crédits, risques), il/elle traduit les besoins business en analyses concrètes et en recommandations stratégiques, grâce à des visualisations percutantes et des indicateurs clairs :Collecte et préparation de données : collecter, nettoyer et structurer les données issues de différentes sources (CRM, Webtracking, Open Data, Filiales, API, .), et garantir leur qualité, cohérence et fiabilité pour les analysesAnalyses exploratoires : identifier des tendances, corrélations et anomalies dans les données, et répondre aux problématiques métiers en fournissant des analyses claires et des enseignements exploitablesConception de tableaux de bord et rapports : développer des tableaux de bord interactifs pour suivre des KPI et aider au pilotage des activités, et automatiser les rapports récurrents pour les équipes métiers et la directionAccompagnement à la prise de décision : collaborer avec les équipes métiers pour transformer les enseignements en actions concrètesVeille technologique et innovation : identifier des opportunités d'optimisation dans les processus existants grâce aux données et rester à jour sur les outils et technique d'analyse de données Vos avantages :Package de rémunération : votre travail crée notre valeur : salaire à partir de 3300 euros brut par mois, rémunération variable, 13ème mois, prime d'intéressement, de participation.Avantages adaptés à votre quotidien : l'équilibre vie privée, vie professionnelle chez nous, c'est important : 25 jours de congés payés, RTT, jours de télétravail. Bien sûr, tickets restaurants, mutuelle et prévoyance font parties intégrante du package.Etre là pour vous à chaque étape : vous êtes notre priorité. Dès les premiers jours, nous sommes là en vous proposant un parcours d'intégration.87% des collaborateurs se disent fiers de travailler pour le Crédit Agricole. Profil :Vous êtes issu(e) d'une formation BAC+5 en statistiques, mathématiques, et/ou informatique décisionnelle et vous disposez d'une expérience d'1 à 3 ans dans un poste similaire, idéalement dans un environnement bancaire.Compétences techniques :Maîtrise des langages de programmation et des bases de données : SQL (requêtes avancées et optimisation), Python pour l'analyse est un plusMaîtrise d'outils de manipulation de données : SAS, BO, SQL ServerMaîtrise d'outils de visualisation de données : Tableau, Power BI, QlikView, Microstrategy serait un plusConnaissance des bases relationnelles et des data warehouses (Hive de préférence)Connaissance des concepts de base en analyse statistique (régressions, tests d'hypothèse, intervalle de confiance, .)Compétences métiers et relationnelles :Capacité à comprendre des enjeux métiers et à aligner les solutions data avec les objectifs stratégiquesExcellentes compétences en communication pour vulgariser des résultats complexesEsprit analytique, curiosité et capacité à résoudre des problèmes complexesCapacité à travailler en équipe dans des environnements pluridisciplinairesOrganisation et gestion des priorités dans des projets multi-tâchesProactivité et autonomieEt si c'était vous notre futur collègue ?Nous sommes engagés au quotidien pour l'égalité des chances, en valorisant chaque talent. Depuis 2006, nous sommes fiers de notre engagement en faveur de l'emploi des personnes en situation de handicap. Notre process de recrutementÉtude de votre CV,Questionnaire de personnalité,Entretien téléphonique avec notre service RH,Rencontre avec le manager et RH.","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Crédit agricole aquitaine,Débutant accepté,CDI,True
9263782,https://candidat.pole-emploi.fr/offres/recherche/detail/9263782,2026-02-19,Offre d'emploi ANALYSTES DATA SCIENCE ET STATISTIQUES - H/F - 75 - Paris - 9263782 | France Travail,75 - Paris,"Au sein d'équipes pluridisciplinaires dirigées par un inspecteur, chef de mission, vous mènerez des travaux de contrôle au sein des établissements de crédit et serez chargé en priorité d'analyser et porter un regard critique sur les dispositifs adoptés par les banques françaises pour se conformer aux exigences réglementaires en matière de modélisation du risque de crédit (modèles IRB, IFRS). Ces travaux requièrent, entre autres, d'apprécier la performance statistique des modèles proposés et la qualité des données qu'il utilisent.Pour ce faire, vous serez en contact permanent avec le management des établissements vérifiés. Vous développerez un vaste champ de compétences dans un environnement professionnel évolutif et ouvert à l'international, en participant à des missions variées qui vous assureront une expérience valorisante. Les missions sont susceptibles de se dérouler en France ou à l'étranger.Par ailleurs, vous pourrez également participer aux travaux conduits au sein du MSU ou de l'ACPR dans le cadre de sa réflexion sur le dispositif réglementaire existant et ses perspectives d'évolution","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Banque de france,Débutant accepté,CDI,True
9263778,https://candidat.pole-emploi.fr/offres/recherche/detail/9263778,2026-02-19,"Offre d'emploi Consultant Senior ou Manager Data Engineering - secteur Financier, H/F - 75 - Paris - 9263778 | France Travail",75 - Paris,"Selon votre parcours, vos expériences et votre expertise, vous serez amené(e) à apporter vos compétences à des équipes engagées sur des missions de conseil de différentes natures :
 
Étude, développement et implémentation de solutions afférentes à une plateforme data et ses composantes (outil de visualisation, de consommation de la donnée, d'ingestion, etc.), en travaillant de pair avec des interlocuteurs fonctionnels et techniques
Travaux techniques de chargement et de transformation de la donnée à l'aide de langages de programmation et à des fins diverses
Compréhension et cartographie des processus de transformation de données
Cadrage et analyse fonctionnelle de projets de transformation data 
Définition de stratégie client en matière d'intelligence artificielle (use cases, données, trajectoire, roadmap.)?
Accompagnement au pilotage, à la coordination et à la gestion de projets data 
Veille sur l'évolution des méthodes, des pratiques, des outils.
 
 
Vous pourrez continuer de développer des compétences dans les domaines de votre choix grâce à l'approche de formation continue d'EY.","
CDI

Contrat travail
",unspecified,unspecified,unspecified,Ey,3 An(s),CDI,False
