id,url,date,title,location,description,info,horaires,salairemin,salairemax,entreprise,experience,contrat,debutant
8699066,https://candidat.pole-emploi.fr/offres/recherche/detail/8699066,2024-12-04,Offre d'emploi Data Scientist H/F - 59 - LILLE - 8699066 | France Travail,59 - LILLE,"POSTE : Data Scientist H/F
DESCRIPTION : Mission :

En tant que Data Scientist (H/F), vous serez en charge des missions suivantes :

- Concevoir et développer les futures fonctionnalités de la plateforme sous Google Cloud Platform.
- Concevoir les flux d'alimentation et les tables (structure de donnée).
- Automatiser et industrialiser les flux.

La stack technique :

- Maîtrise des outils permettant de gérer les gros volumes de données (stockage HDFS, calcul distribué) via Spark.

- Expérience significative dans la mise en production de solutions de ML ayant un impact à grande échelle sur les clients.

- Maîtrise des pratiques de packaging ML et de mise en place des architectures AI avancées.

- Maîtrise des environnements de développement sur le Cloud (ex : AWS, SageMaker, DataBricks, etc.).

- Maîtrise des outils de développement : Git, Github, CI/CD, VSCode/Pycharm, Terminal.

- Maîtrise de l'Anglais indispensable.
PROFIL : Profil

Alors ? Prêt à devenir Amiltonien ?

N'hésitez pas à postuler si vous vous reconnaissez :

Diplômé Bac +5 (école d'ingénieur ou master), vous souhaitez monter en compétences sur des sujets Data, Algorithmie & Machine Learning.

Vous aimez découvrir de nouveaux contextes fonctionnels et comprendre les objectifs des applications que vous développez.

A l'aise dans une organisation agile, vous faites preuve de rigueur et appliquez les standards de qualité Amiltone durant toute la durée des développements.

Outre vos compétences techniques, nous nous intéressons également à votre potentiel et votre motivation.

Nos postes sont ouverts aux personnes en situation de handicap","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Amiltone,Expérience exigée,Contrat à durée indéterminée,False
8698790,https://candidat.pole-emploi.fr/offres/recherche/detail/8698790,2024-12-04,Offre d'emploi Data Scientist H/F - 35 - CHANTEPIE - 8698790 | France Travail,35 - CHANTEPIE,"POSTE : Data Scientist H/F
DESCRIPTION : Vos missions

Pour Eiffage Énergie Systèmes, l'entité Eiffage Énergie Systèmes Ferroviaires, spécialisée dans la conception, la réalisation, l'intégration et la mise en service d'équipements et de systèmes dans le secteur des transports urbains et ferroviaires et située à Chantepie, près de Rennes (35), :

Data Scientist F/H

CDI

VOS MISSIONS :

Eiffage Energie Systèmes Ferroviaire intervient dans le cadre d'un vaste projet de reconstruction d'un technicentre de maintenance d'équipements ferroviaires. S'agissant d'une reconstruction complète, ce projet de « Technicentre 4.0 » porte d'importants enjeux en termes de performance, de sécurité et de modernisation technique de l'ensemble des systèmes devant être déployés (PCC, Réseau Multi Services, réseau 5G privée, systèmes applicatifs métiers sur mesure, architecture SI centralisée, plateforme d'agrégation et de valorisation de données).

Dans ce cadre, nous recherchons un développeur logiciel passionné, pour la conception et la mise en place de la plateforme centralisée de collecte et de traitement de données orienté big data permettant de répondre à l'ensemble des enjeux projets. Le profil retenu rejoindra notre équipe système pluridisciplinaire pour prendre en charges les activités de conception / réalisation de l'architecture centralisée de collecte et de valorisation de données.
- Concevoir, développer et mettre en oeuvre une architecture de collecte, traitement, stockage et valorisation de données orientée temps réel.
- Collaborer avec les équipes des différents métiers pour intégrer des solutions de traitement selon les besoins et sources de données. Identifier et mettre en oeuvre les solutions techniques adaptées au contexte.
- Piloter et optimiser les performances des systèmes de traitement des données.
- Assurer la qualité et la sécurité des données et mettre en place des processus de contrôle.
- Mettre en place des outils de supervision et de reporting orientés performance technique et métier pour assurer la maîtrise de la plateforme et garantir l'apport de valeur des données traitées.
- Identifier les axes d'industrialisation et d'évolutions futures de la solution mise en oeuvre
PROFIL :","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Eiffage energie systèmes,Expérience exigée,Contrat à durée indéterminée,False
8698674,https://candidat.pole-emploi.fr/offres/recherche/detail/8698674,2024-12-04,Offre d'emploi Senior Data Scientist H/F - 92 - NANTERRE - 8698674 | France Travail,92 - NANTERRE,"POSTE : Senior Data Scientist H/F
DESCRIPTION : VOTRE FUTUR ENVIRONNEMENT :

AXA France accompagne ses clients, particuliers et entreprises, à toutes les étapes de leur vie. Aujourd'hui, 9 millions de clients en France font confiance à AXA pour assurer leurs biens; protéger leur famille ou leurs collaborateurs en matière de santé et de prévoyance; gérer leur patrimoine ou les actifs de leur entreprise.  La Direction de la Sûreté a pour missions de (1) Traiter des incidents susceptibles de porter atteinte à la notoriété ou à l'image de l'entreprise ; (2) MEP des solutions pour la Prévention de la fraude interne; Gérer les dispositifs pour garantir la résilience opérationnelle.

Cette couverture dans les missions réalisées par la Direction de la sûreté permet d'avoir une vision large des activités et des processus métiers d'AXA France.

VOS MISSIONS PRINCIPALES :
Au sein de la Direction de la sûreté d'AXA France, votre rôle principal en tant que Senior Data Scientist (F/H) sera de comprendre et cadrer les besoins de détection de fraude internes par un travail collaboratif avec les équipes métier.  
En rejoignant l'équipe prévention des risques opérationnels qui est composé de 6 personnes, vos missions seront :
La conception et construction de la solution :
- Définir des schémas de fraude, en collaboration avec les équipes métiers et les équipes sûreté investigation ;
- Rechercher la DATA pour implémenter le schéma de fraude et si besoin, en collaboration avec la DT2, exprimer le besoin pour enrichir la base sûreté des DATA manquantes ;
- Implémenter le schéma de fraude, sous l'outil ACL/Diligent via des algorithmes d'analyse classique et/ou intégrant également des algorithmes IA, le calibrer et optimiser le script jusqu'à obtention de résultats satisfaisants ;
- Mettre en exploitation le scénario développé en intégrant les résultats dans l'outil de traitements des dossiers résultant des algorithmes ;

Le Suivi du traitement des dossiers d'alertes fraude :
- Suivre l'activités des équipes chargées de l'analyse des dossiers (niveau 1 et 2) ;
- Assurer l'analyse des certains dossiers   sur les scénarios transversaux ;

La coordination et l'animation des acteurs du dispositif :
- Animer et former la communauté des chargés du traitement des alertes fraude ;
- Créer une synergie entre les acteurs métiers, les enquêteurs pour encourager le partage des bonnes pratiques et sensibiliser à la lutte contre la fraude interne ;
- Préparer, organiser et animer les comités de pilotage et opérationnels par périmètre métier pour partager notamment le bilan des travaux menés et le plan d'actions à venir.
Nous sommes persuadés que pour bien prendre soin de nos clients, nous devons commencer par bien prendre soin de nos collaborateurs ! Les avantages que nous proposons à nos salariés sont nombreux.Nous choisir, c'est bénéficier par exemple :
- D'un package de rémunération complet comprenant un salaire fixe, un complément de rémunération variable, des primes, de la participation et de l'intéressement, la possibilité d'acquérir des actions AXA, ou encore des solutions d'épargne avantageuses ;
- D'un cadre de travail flexible jusqu'à 3 jours de télétravail possible par semaine (selon profil du poste), des tickets restaurant pour les jours télétravaillés ou encore une participation à l'achat d'un écran ou fauteuil ergonomique ;
- D'une politique visant à concilier vie personnelle et vie professionnelle avec 28 jours de congés payés, entre 14 et 16 RTT selon les années, des formules de travail à temps partiel ou encore des jours d'absence rémunérées pour la rentrée scolaire ou un déménagement par exemple ;
- De la possibilité de s'engager pour une cause qui vous tient à coeur grâce à nos associations telles que AXA Atout Coeur, AXA Compétences Solidaires ou encore AXA Prévention ;
- Et bien plus encore ! Perspectives de développement des compétences et de carrières immenses, CE, conciergerie, offres privilèges, soutien en cas d'épreuve personnelleOn s'arrête là, la liste est longue
PROFIL : Compétences techniques recherchées :
- De formation Bac +5 en école d'ingénieur ou université, master en informatique avec dans le domaine de la DATA Scientist ;
- Avoir 4 ans d'expérience minimum dans le domaine de l'analyse et l'audit de données (une expérience dans le secteur de la banque assurance serait un plus) ;
- Maîtriser les concepts traditionnels en analyse des données, ainsi que des notions et algorithmes classiques de machine learning (classification et régression, clustering, surapprentissage, régularisation, etc.) comme de deep learning (CNN, RNN, transformers, etc.) ;
- Disposer d'excellente connaissance de Python, SQL, SAS ;
- A","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Axa en france,Expérience exigée,Contrat à durée indéterminée,False
8698287,https://candidat.pole-emploi.fr/offres/recherche/detail/8698287,2024-12-04,Offre d'emploi Data Scientist Expert - CDI - Nanterre H/F - 92 - NANTERRE - 8698287 | France Travail,92 - NANTERRE,"POSTE : Data Scientist Expert - CDI - Nanterre H/F
DESCRIPTION : Gan Assurances, filiale du Groupe Groupama, est une entreprise à taille humaine qui constitue, grâce à un collectif de 5 000 personnes, le 5e réseau français d'Agents généraux.
Rejoindre Gan Assurances, c'est avoir à la fois l'opportunité d'évoluer dans un environnement convivial et bienveillant mais aussi de monter en compétences sur des missions porteuses de sens. La confiance, la proximité, la détermination et l'efficacité sont les 4 valeurs partagées par l'ensemble de nos collaborateurs au quotidien.
La Direction Technique de Gan Assurances recherche un Data Scientist talentueux et passionné pour rejoindre son pôle Analytics. Au-delà des compétences techniques nécessaires pour le poste, nous recherchons un candidat entreprenant et créatif souhaitant s'investir pleinement et de promouvoir l'utilisation de la data à travers tous les services de l'entreprise.
En tant que Data Scientist au sein de notre équipe :
· Vous serez impliqué(e) dans les projets stratégiques de l'entreprise
· Votre rôle consistera à collecter, analyser et interpréter des volumes massifs de données sur nos données internes mais aussi en Open Data (images satellites), afin de développer des modèles prédictifs (Machine Learning / Deep Learning) et de fournir des recommandations stratégiques.
· Vous travaillerez en étroite collaboration avec l'ensemble des services de Gan Assurances et des spécialistes pour développer des solutions novatrices et anticiper les risques tels que les événements climatiques ou la lutte contre la fraude.
· Vous restituerez vos travaux aux utilisateurs sous forme d'applications (Flask, Django, Shiny, etc.).
PROFIL : Votre profil :
· Vous êtes diplômé(e) d'une école d'ingénieurs spécialisée en informatique/IA, ou d'une université reconnue.
· Vous justifiez d'une première expérience réussie de minimum 5 ans à un poste similaire.
· Vous êtes passionné(e) par les dernières innovations.
· Vous maîtrisez plusieurs langages de programmation et de manipulation de données tels que SAS, Python, R, JS, etc.
· Une expérience de travail dans un environnement Cloud serait un plus. Une expérience dans le domaine Banque / Assurances également.
Le processus de recrutement :
- Préqualification téléphonique avec la RH Eléonore
- Un entretien RH en présentiel avec Eléonore
- Un entretien Manager en présentiel avec Vincent
Les recrutements de Gan Assurances reposent sur une politique de recrutement inclusive et diversifiée ainsi que sur le respect fondamental du principe de non-discrimination et d'égalité de traitement des candidatures.
Vous souhaitez en savoir plus sur Gan Assurances ? Patrick BURTIN, Directeur de la Stratégie vous présente en quelques mots notre belle entreprise.
https://youtu.BE/rB6QfqS6ZN0
Vous vous reconnaissez dans ce profil ? N'hésitez plus, postulez et rejoignez les équipes de Vincent !
Vos Avantages : Horaires flexibles, Télétravail, Restaurant d'entreprise, accès à la Fondation Gan pour le Cinéma, Avantages du CSE, offres préférentielles d'assurance
#VousEtesBienChezGanAssurances #CDI, #opportunité, #ganassurances, #recrutement #VousComptezPourNous #BienPlusQuUnJob, #GroupeGroupama #formations","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Gan assurances,Expérience exigée,Contrat à durée indéterminée,False
8698194,https://candidat.pole-emploi.fr/offres/recherche/detail/8698194,2024-12-04,Offre d'emploi Data Scientist H/F - 59 - MARCQ EN BAROEUL - 8698194 | France Travail,59 - MARCQ EN BAROEUL,"POSTE : Data Scientist H/F
DESCRIPTION : Au sein de l'équipe Data Innovation, nous recherchons actuellement un(e) Data Scientist qui aura pour principales missions de :
- Créer, calibrer et backtester des modèles prédictifs dans les différentes sphères d'activité de l'entreprise et notamment la gestion des risques (score d'octroi, fraude, etc.) mais aussi marketing (fidélisation, parcours client, etc.)

- Tester dans ce cadre l'apport des méthodologies alternatives de type Machine Learning (benchmark avec les méthodologies classiques, interprétabilité, etc.)

- Accompagner les utilisateurs de ces modèles dans l'identification du besoin, la compréhension et l'appropriation des solutions proposées

- Participer à l'intégration des modèles dans les outils existants (études d'impact, simulations, etc.)

- Documenter les modèles et participer aux travaux de validation auprès des instances de supervision

- Réaliser des études permettant de répondre aux problématiques métier et restituer les résultats aux acteurs internes avec clarté et pédagogie
PROFIL : Vous êtes issu(e) d'une formation Bac +5 type école d'ingénieur ou équivalent universitaire avec un Master 2 en Statistiques, Econométrie ou Data Science. Vous disposez également, de préférence, d'une expérience dans le secteur bancaire ou du financement spécialisé sur un poste de modélisateur

Compétences techniques & aptitudes recherchées :

- Maîtrise des techniques de modélisation

- Maîtrise des outils statistiques : SAS, R, Python

- Esprit analytique et rigueur

- Qualités rédactionnelles
- Bon équilibre entre autonomie et esprit d'équipe

- Bon relationnel

- Disponibilité et réactivité

Ref : hee2xfuhvk","
Contrat à durée indéterminée

Contrat travail
",unspecified,38000.0,38000.0,Cgi finance,Expérience exigée,Contrat à durée indéterminée,False
8698056,https://candidat.pole-emploi.fr/offres/recherche/detail/8698056,2024-12-04,Offre d'emploi Data Scientist H/F - 75 - PARIS 01 - 8698056 | France Travail,75 - PARIS 01,"POSTE : Data Scientist H/F
DESCRIPTION : Quel sera votre quotidien ?

Votre principal rôle sera de :

   Participer à l'identification, la qualification et la priorisation de cas d'usage de data science à forte valeur métier ;

   Assurer, sous la supervision d'un Lead Data Scientist, la réalisation scientifique et technique des projets de data science, en se conformant au modèle de delivery et aux standards de développement promus par le CE Data

   Accompagner le déploiement des projets sur les infrastructures de production (support du build et du run) et leur intégration dans les processus métier concernés

   Assurer l'interface avec l'ensemble des parties prenantes (métiers et techniques) et contribuer à l'animation des réunions projet : kick-offs, revues de sprint, comités de pilotage, etc.

   Valoriser les travaux au sein et à l'extérieur du groupe par le biais de communications et de démonstrations

Vous contribuerez également aux activités transverses du CE Data : missions d'expertise diverses, création de contenus de formation et d'acculturation, développement de l'offre du CE Data, participation à l'animation de la communauté data science du groupe, etc.

Pour en savoir plus, cliquez sur le lien suivant : https://www.ratp.fr/groupe-ratp
Primes (salaire à titre indicatif)
PROFIL : Vous êtes diplômé d'un Bac +5 en Data Science (ou équivalent) et avez acquis au moins 2 années d'expérience dans ce domaine.

Pour relever ces défis, nous recherchons une personne disposant d'un bagage scientifique et technique solide :

   Compétences avancées en mathématiques, statistiques et intelligence artificielle

   Compétences dans le recueil, le traitement et l'analyse de données afin de répondre à des besoins métier spécifiques

   Compétences dans le développement et le déploiement de modèles d'apprentissage automatique dans un contexte industriel

   Connaissance de Python et, idéalement, de PySpark, SQL et Git

Vous vous reconnaissez ? N'hésitez pas à postuler directement en ligne !

Tous nos métiers sont ouverts aux personnes en situation de handicap.

Informations complémentaires

Type de contrat : CDI

Localisation : Maison de le RATP - Paris 12ème

Télétravail : Oui

Principaux avantages de l'entreprise

Évolution de carrière vers d'autres métiers y compris en filiales internationales

9 semaines de congés, soit 206 jours travaillés par an","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Ratp,Expérience exigée,Contrat à durée indéterminée,False
8697881,https://candidat.pole-emploi.fr/offres/recherche/detail/8697881,2024-12-04,Offre d'emploi Data Scientist Aws Sagemaker H/F - 35 - RENNES - 8697881 | France Travail,35 - RENNES,"POSTE : Data Scientist Aws Sagemaker H/F
DESCRIPTION : Rejoignez une entreprise en pleine croissance dans le domaine de l'intelligence artificielle ! 
Dans le cadre de notre forte expansion, nous renforçons nos équipes pour développer des solutions innovantes et data-driven. Si vous êtes passionné(e) par la modélisation de données et souhaitez travailler sur des projets à fort impact dans un environnement stimulant, cette opportunité est faite pour vous !

Vos missions :
- Modélisation avancée : 
Développer et entraîner des modèles d'apprentissage automatique avec AWS SageMaker pour résoudre des problématiques complexes.
- Analyse et traitement des données : 
Extraire, nettoyer et structurer des données provenant de sources variées pour les rendre exploitables par les modèles prédictifs.
- Industrialisation et déploiement : 
Automatiser et déployer des pipelines de machine learning dans des environnements cloud pour garantir la scalabilité et la performance des solutions.
- Collaboration : 
Travailler étroitement avec les équipes métiers et techniques pour aligner les solutions data sur les objectifs stratégiques.
- Veille technologique : 
Rechercher et intégrer des technologies et méthodes innovantes pour améliorer continuellement nos processus.
PROFIL : Profil recherché :
- Formation : 
Bac +5 en informatique, mathématiques, statistiques ou domaine connexe.
- Expérience : 
Minimum 2 ans en tant que Data Scientist avec une expérience prouvée sur AWS SageMaker.
- Compétences techniques :
   - Expertise sur les services AWS (SageMaker, Lambda, S3, etc.).
   - Solides compétences en Python et bibliothèques de data science (pandas, NumPy, scikit-learn, TensorFlow, PyTorch).
   - Maîtrise des algorithmes de machine learning et des techniques d'optimisation.
- Atouts supplémentaires :
   - Expérience en MLOPS et automatisation des workflows.
   - Bonne connaissance des bases de données (SQL, NoSQL).
   - Capacité à travailler de manière autonome et en équipe.","
Contrat à durée indéterminée

Contrat travail
",unspecified,35000.0,35000.0,Veonum,Expérience exigée,Contrat à durée indéterminée,False
8680596,https://candidat.pole-emploi.fr/offres/recherche/detail/8680596,2024-12-04,Offre d'emploi Data Scientist H/F - 59 - LILLE - 8680596 | France Travail,59 - LILLE,"POSTE : Data Scientist H/F
DESCRIPTION : Contexte de la mission :

Viveris pilote les chantiers de transformation métier et IT qui contribuent à la performance des entreprises du Retail.

Dans le cadre de nos priorités DATA, nous cherchons un Data Scientist.

Vos missions et responsabilités :

La mission s'intègre dans le domaine DATA. Le domaine fournit des solutions numériques efficaces basées sur les données pour construire des offres d'amélioration de l'habitat, permettant de combiner produits et services, pour la meilleure solution centrée sur le client.
Vos missions sont :
- Travailler avec les équipes Business & Digital pour spécifier en détail les problèmes business à résoudre avec l'IA ;
- Mettre en oeuvre en mode des modèles ML et autres solutions IA pour répondre aux problématiques business ;
- Collaborer avec les autres Data scientist de l'équipe ;
- Industrialiser les solutions R&D ;Assurer le RUN des services IA en production.

En fonction de la qualité du profil un rôle de Lead Data Scientist peu être envisageable
TR, Primes, Formation
PROFIL : Profil recherché :
- De formation Bac +4/5, vous disposez d'une expérience réussie de 6 ans minimum sur un poste similaire ;
 - Vous avez une première expérience dans un contexte international ;
 - Vous maitrîsez les technologies Python, VertexAI et GenAI ;
 - Vous avez déjà travaillé sur un environnement Cloud et plus précisément sur GCP ;
 - Vous êtes en capacité à échanger en Anglais (lu, écrit et parlé) ;
 - De nature curieuse et volontaire, vous savez faire preuve de rigueur et être force de proposition.

Nos avantages :
- Rémunération attractive et évolutive, mutuelle familiale à garantie haute ;
 - Tickets restaurant pris en charge à 60%, 100% titre de transport urbain remboursé ;
 - Primes d'intéressement, de participation et de cooptation ;
 - 2 jours de télétravail par semaine ;
 - Formation continue avec Linkedin Learning et nos communautés techniques.","
Contrat à durée indéterminée

Contrat travail
",unspecified,45000.0,45000.0,Viveris.,Expérience exigée,Contrat à durée indéterminée,False
8680378,https://candidat.pole-emploi.fr/offres/recherche/detail/8680378,2024-12-04,Offre d'emploi Data Scientist Confirmé H/F - 75 - PARIS 01 - 8680378 | France Travail,75 - PARIS 01,"POSTE : Data Scientist Confirmé H/F
DESCRIPTION : Au sein de l'entreprise, vous collaborerez quotidiennement avec les différentes
équipes (commercial, marketing, finance) afin de mener à bien vos missions.

Missions :

* Développer des modèles de machine learning adaptés aux besoins business,
  basés sur des données de transactions massives et à grande dimension.
* Mettre en production ces modèles prédictifs dans des délais courts pour les
  campagnes promotionnelles des clients de l'entreprise
* Évaluer les performances des modèles en tenant compte des aspects
  scientifiques, business et techniques (disponibilité, performance, sécurité).
* Collaborer avec la Lead Data Science pour élaborer et suivre le plan
  d'innovation.
* Assurer une veille scientifique active et contribuer au rayonnement de
  l'équipe.
PROFIL : Compétences techniques (Hard skills) :

* Expérience sur des données tabulaires impérativement
* Excellente maîtrise des concepts et algorithmes en statistiques, data
  science, deep learning et optimisation.
* Bonne connaissance d'au moins une des problématiques suivantes : traitement
  de grandes volumétries de données, gestion de modèles à haute dimension ou
  machine learning en temps réel.
* Expertise en Python ainsi qu'en librairies couramment utilisées pour le
  machine learning et le deep learning.
* Maîtrise de SQL ou d'un langage similaire.
* Expérience avérée dans l'implémentation et le déploiement de pipelines de
  machine learning.

Compétences comportementales (Soft skills) :

* Capacité à analyser et résoudre un problème métier en s'appuyant sur des
  données et des méthodes de recherche quantitative.
* Aptitude à communiquer clairement et efficacement les résultats, tant à des
  équipes techniques qu'à des non-spécialistes.
* Expérience en animation, pilotage et suivi de projets scientifiques ou
  techniques.
* Sensibilisation aux enjeux de sécurité des données, de protection de la vie
  privée et d'utilisation éthique des données.
* Curiosité continue pour les environnements business, techniques et
  scientifiques de l'entreprise avec une volonté de partager cette curiosité
  avec les autres.

Compétences souhaitées :

* Expérience ou connaissances de Google Cloud Platform (GCP).
* Expérience dans la conduite de projets de recherche.
* Participation à des compétitions de data science.

Profil recherché :

* Diplômé(e) d'une Grande École d'ingénieur ou titulaire d'un Master.
* Expérience minimum de 3 ans
* Maîtrise courante de l'anglais.","
Contrat à durée indéterminée

Contrat travail
",unspecified,45000.0,45000.0,Cabinet fitae,Expérience exigée,Contrat à durée indéterminée,False
8680216,https://candidat.pole-emploi.fr/offres/recherche/detail/8680216,2024-12-04,Offre d'emploi Data Scientist Expérimentée - Expérimenté - Paris H/F - 75 - PARIS 01 - 8680216 | France Travail,75 - PARIS 01,"POSTE : Data Scientist Expérimentée - Expérimenté - Paris H/F
DESCRIPTION : Description de l'entreprise

Chez Capgemini Invent, nous croyons que l'innovation est le moteur du changement. En tant que consultants en Data Ingéniérie, nous combinons nos capacités techniques, créatives et scientifiques, en collaborant étroitement avec nos clients pour leur fournir des solutions de pointe. Rejoignez-nous pour construire des outils adaptés aux défis d'aujourd'hui et de demain. 

Vos missions

Chez Capgemini Invent, notre vision est de placer l'innovation au coeur des stratégies d'entreprise grâce à la Data Science. Au sein de Capgemini Invent vous rejoignez une communauté de spécialistes de la data qui a pour mission d'accélérer la transformation de nos clients par la valorisation de la donnée et la mise en place de solutions innovantes utilisant notamment l'IA. Nous adressons l'ensemble des secteurs, de l'industrie aux secteurs financiers en passant par secteur public et la santé. En intégrant une des expertises de notre équipe - Data Science LLM/NLP, Computer Vision, Time Series, Optimisation, Trusted AI, Ontologie & Knowledge graph - relevez les défis data de nos clients, de l'idéation à l'industrialisation. Vous piloterez des projets techniques, gérerez une équipe projet et garantirez la réussite de missions variées auprès de nos clients. Quelques exemples de responsabilités :

 *  Piloter l'implémentation de plusieurs cas d'usage IA en mode agile au sein d'une Data Factory, dès la phase d'idéation jusqu'au déploiement en production et de monitoring
 *  Contribuer à l'établissement de la stratégie et de la feuille de route GenAI, en apportant votre connaissance de l'état de l'art du domaine
 *  Encadrer le développement et le déploiement d'un assistant financier pour faciliter l'analyse de milliers d'informations en temps réel
 *  Gérer une mission d'audit en anticipant ainsi la prise en compte des différentes les exigences de l'AI Act
 *  Identifier les axes de recherche prioritaires pour notre Lab R&I

Votre profil

 *  Diplôme d'Ingénieur, Master ou PhD en data science, mathématiques appliquées, statistiques ou Big Data ;
 *  3+ ans d'expérience en tant que Data Scientist : 3-5 ans pour Senior, plus de 5 ans pour Manager, plus de 8 ans pour Director ;
 *  Connaissances techniques et scientifiques dans l'un des domaines suivants : IA Générative, NLP, Computer Vision, Time Series & Optimisation, IA de confiance (principaux modèles, frameworks et des architectures associées)
 *  Capacité à transcrire un besoin métier en cas d'usage IA et à le développer jusqu'à sa mise en production
 *  Maîtrise des bonnes pratiques de software engineering ;
 *  Expérience pratique en gestion de projet et en développement suivant des méthodologies agiles ;
 *  Anglais/français courants
 *  De nature curieuse, adaptable, avec une appétence pour le conseil et la satisfaction client
 *  Enthousiaste à l'idée d'évoluer dans un milieu stimulant avec un fort esprit d'équipe

3 raisons de nous rejoindre
Qualité de vie au travail : accord de télétravail en France et à l'international, accord sur l'égalité professionnelle, la parentalité, l'équilibre des temps et la mobilité durable.
Apprentissage en continu : certifications et formations en libre accès, accompagnement sur mesure avec votre career manager, parcours d'intégration sur plusieurs mois.
Avantages groupe & CSE : plan actionnariat, tarifs préférentiels, remboursement partiel vacances, remboursement de votre abonnement sportif ou culturel.
Nos engagements et priorités
Le groupe Capgemini encourage une culture inclusive dans un cadre multiculturel et handi-accueillant. En nous rejoignant, vous intégrez un collectif qui valorise la diversité, développe le potentiel de ses talents, s'engage dans des initiatives solidaires avec ses partenaires, et se mobilise pour réduire son impact environnemental sur tous ses sites et auprès de ses clients.

À propos de Capgemini Invent
Capgemini Invent est la marque d'innovation digitale, de design et de transformation du groupe Capgemini. Etablie dans plus de 30 studios et plus de 60 dans le monde, elle compte une équipe de plus de 12 500 experts en stratégie, data scientists, concepteurs de produits et d'expériences ou encore experts en marques et en technologie qui développent de nouveaux services digitaux, produits, expériences et modèles d'affaire pour une croissance durable. 
Get The Future You Want*   www.capgemini.com/fr-fr 
*Capgemini, le futur que vous voulez
PROFIL : Chez Capgemini Invent, notre vision est de placer l'innovation au coeur des stratégies d'entreprise grâce à la Data Science.  
 
Au sein de Capgemini Invent vous rejoignez une","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Talents handicap,Expérience exigée,Contrat à durée indéterminée,False
