id,url,date,title,location,description,info,horaires,salairemin,salairemax,entreprise,experience,contrat,debutant
8837770,https://candidat.pole-emploi.fr/offres/recherche/detail/8837770,2023-12-29,Offre d'emploi Data Scientist Senior H/F/X - 75 - 8837770 | Pôle emploi,75,"Entreprise dédiée aux services de leau (fourniture deau potable, traitement des eaux usées, construction déquipements), Saur exerce sa mission de service au public en faisant preuve dinnovation, dagilité technique, organisationnelle et humaine pour contribuer à faire de leau un bien de qualité accessible à tous.

Avec 12 000 collaborateurs en France, en Arabie saoudite, en Ecosse, en Espagne et en Pologne, Saur accompagne plus de 7 000 collectivités locales et industriels et sert 12 millions de consommateurs dans le monde.

Au sein de l'équipe IA du groupe Saur, vous aurez pour mission le développement de solutions IA
contribuant à faire de Saur le champion de la transition hydrique dici à 2030.
LIA constitue un levier essentiel pour préserver la ressource en eau et lui redonner la valeur qu'elle mérite :
 Contribuer à la performance des réseaux deau potable et dassainissement des collectivités, en particulier réduire les pertes dues aux fuites.
 Prédire les anomalies et dysfonctionnements des systèmes industriels et équipements.
 Optimiser le fonctionnement des procédés de traitement, en particulier générer des économies d'énergie et de réactifs.
 Accompagner les territoires dans leur trajectoire dadaptation au changement climatique, sécuriser leur accès dans le temps à l'eau en quantité et qualité.

Vous développez et contribuez à des projets IA en appliquant des techniques de létat de lart en Machine Learning, Deep Learning, statistiques, NLP et Reinforcement Learning (Python, Spark)
 Extrayez et croisez des données de sources pouvant être hétérogènes
 Préparez, appliquez les traitements de nettoyage et de transformation des données pertinents (time series, tabulaire, texte) pour effectuer vos analyses
 Concevez et proposez les solutions et algorithmes adaptés aux besoins métier en adéquation avec les contraintes techniques courantes et futures à anticiper (en particulier : mise à léchelle, optimisation, gros volumes de données, architecture dentreprise)
 Comparez et évaluez différents modèles ou méthodes de calcul et anticipez les avantages et inconvénients dans un environnement Métier (évaluation des modèles via les critères pertinents)
 Créez des visualisations de données pour communiquer les résultats et les recommandations de manière efficace (Plotly, Dash, Streamlit)
 Réalisez des phases dexploration afin de cadrer les projets/évaluer leur faisabilité, des POC, des MVP, participez aux tests et phases de recettes, mettez en production les projets mis à léchelle
 Vous êtes moteur dans la transmission et léchange dexpérience et de pratiques techniques auprès de vos pairs Data Scientists et au-dela","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Expérience exigée de 3 An(s) (SUR LE MEME TYPE DE POSTE),Contrat à durée indéterminée,False
8837309,https://candidat.pole-emploi.fr/offres/recherche/detail/8837309,2023-12-29,"Offre d'emploi Data scientist / Chargé(e) d'études sur la petite enfance F/H - Système, réseaux, données (H/F) - 75 - PARIS 14 - 8837309 | Pôle emploi",75 - PARIS 14,"Descriptif du poste:


  Concrètement votre futur quotidien ? 
Vous prendrez en charge l'ensemble des travaux autour de la thématique de la petite enfance et de l'enfance-jeunesse. Enjeu majeur de la branche famille, les prestations concernant le domaine de la petite enfance, constituent le cœur d'activité des prestations légales versées par la Branche.
Vous serez en charge :

* Du suivi statistique des prestations sur le champ de la petite enfance et de l'enfance-jeunesse (production de données statistiques, alimentation de l'open data de la branche famille) ;
* De répondre aux demandes et sollicitations concernant les prestations légales sur le champ de la petite enfance et de l'enfance-jeunesse. Ces demandes émanent notamment des cabinets ministériels, des directions d'administration centrale, des corps d'inspection ;
* De la réalisation de travaux d'analyse sur les prestations de la petite enfance et de l'enfance-jeunesse ;
* D'assurer le suivi statistique transversal à l'ensemble des prestations familiales (notamment le profil socio-économique des bénéficiaires), de mettre à jour et contribuer à faire évoluer les outils de tableau de bord et de data-visualisation construits sur ce sujet. 

Profil recherché:
Etes-vous notre prochain(e) Data scientist ?
Vous vous reconnaissez dans les qualités et compétences suivantes :

* Maîtrise des méthodes statistiques, des techniques de data science et de la modélisation des données ;
* Maîtrise du logiciel R dans un environnement distribué et, idéalement, connaissance de SAS ;
* Appétence pour les données sociales ;
* Qualités relationnelles, goût du travail en équipe ;
* Rigueur (les échéances liées à la certification des comptes sont impératives);
* Sens de l'innovation.
Vous êtes titulaire d'un diplôme d'ingénieur (ENSAI, ENSAE) ou d'un Master 2 de statistique et/ou big data.
Une première expérience significative (3 ans minimum) est fortement souhaitée.
Et la rémunération ?
Une rémunération annuelle brute à partir de 43,3K€ (versée sur 14 mois) en fonction de votre expérience et de votre rémunération actuelle.","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Cnaf,Expérience exigée de 3 An(s),Contrat à durée indéterminée,False
8830069,https://candidat.pole-emploi.fr/offres/recherche/detail/8830069,2023-12-29,Offre d'emploi DATA SCIENTIST (H/F) - 38 - GRENOBLE - 8830069 | Pôle emploi,38 - GRENOBLE,"Recherche: DATA SCIENTIST (H/F)
Dans le cadre du développement de notre entité Abylsen ST/RA (Sciences & Technologies Rhône-Alpes Auvergne Bourgogne), spécialisée dans le Transport (automobile, aéronautique, défense, spatiale et ferroviaire), l'Industrie Lourde (métallurgie, aciérie) et l'Energie, nous recherchons un Data scientist H/F pour intégrer notre équipe et apporter votre expertise sur l'ensemble de nos projets.
Votre rôle consistera à :
* Collecter et analyser les données internes et externes par l'utilisation de méthodes statistiques pour connaitre et exploiter en continu les évolutions des domaines d'application ;
* Sélectionner et mettre en oeuvre des algorithmes d'apprentissage automatique pertinents sur les cas d'usage (Machine Learning, Deep Learning etc.) ;
* Communiquer les résultats et les solutions avec les équipes métiers et instances de direction en veillant à vulgariser les concepts complexes ;
* Maintenir, faire évoluer et documenter les modèles existants e...","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Débutant accepté,Contrat à durée indéterminée,True
8826691,https://candidat.pole-emploi.fr/offres/recherche/detail/8826691,2023-12-29,Offre d'emploi CDI CLINICAL DATA SCIENTIST (H/F) - 75 - PARIS 01 - 8826691 | Pôle emploi,75 - PARIS 01,"Recherche: CDI CLINICAL DATA SCIENTIST (H/F)
CDI Clinical Data Scientist
En tant que Clinical Data Scientist, vous intégrerez l'équipe R&D d'EMOBOT et votre objectif sera de construire un processus (pipeline) de traitement de données multimodales (image, audio, texte, etc) et non structurées dans le but détablir des corrélations entre biomarqueurs dans un contexte clinique. Vous travaillerez notamment sur :
Etablissement de corrélations entre des biomarqueurs :
Analyse de données multimodales et non structuréesRecherche algorithmique de patternsData pre-processingData visualization
Features extraction pour prédiction clinique :
Information extractionFeatures selectionFeatures engineering
Data clustering & Dimensionality reduction
Profil recherché :
Vous avez une expérience professionnelle en Data Science, impliquant notamment du traitement de données multimodales et non structurées. Vous êtes familier du pipeline usuel de pré-traitement, traitement et post-traitement des donné...","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Débutant accepté,Contrat à durée indéterminée,True
8822498,https://candidat.pole-emploi.fr/offres/recherche/detail/8822498,2023-12-29,Offre d'emploi (SENIOR) DATA SCIENTIST (H/F) - 75 - PARIS 01 - 8822498 | Pôle emploi,75 - PARIS 01,"Recherche: (SENIOR) DATA SCIENTIST (H/F)
Mirakl, leader et pionnier de l'économie de plateforme, propose aux entreprises une suite unique de solutions leur permettant de transformer significativement leur e-commerce afin d'accélérer de façon durable et rentable leur croissance. Depuis 2012, Mirakl accompagne les entreprises B2C et B2B avec la technologie la plus avancée, sécurisée et évolutive leur permettant de digitaliser leur activité et d'élargir leur offre via la marketplace ou le dropship, faciliter la gestion des catalogues et des paiements de leurs fournisseurs pour plus d'efficacité, offrir une expérience d'achat personnalisée à leurs clients, et augmenter leurs profits grâce au retail media. Basée à Paris et Boston, Mirakl est certifiée Great Place to Work.
Nos équipes techniques et produits, nommées Mirakl Labs, sont principalement réparties entre nos 2 hubs situés à Paris et à Bordeaux. Elles collaborent au quotidien afin d'adresser les problématiques de nos clients et...","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Expérience exigée,Contrat à durée indéterminée,False
8817252,https://candidat.pole-emploi.fr/offres/recherche/detail/8817252,2023-12-29,Offre d'emploi Lead data scientist - demand forecast (F/H) (H/F) - 91 - MASSY - 8817252 | Pôle emploi,91 - MASSY,"Si Carrefour est partenaire de Paris 2024, c\'est parce que nous retrouvons beaucoup de nous dans les valeurs du sport !
Nous aimons les challenges et visons une performance durable :
Face aux défis de notre époque, Carrefour a pour ambition de rendre le meilleur
accessible à tous et de s\'affirmer en chef de file d\'une distribution responsable. Cela signifie de nombreux projets et occasions d\'innover au quotidien pour nos équipes.
Nous nous épanouissons en équipe : Métiers du commerce, métiers d\'expertise, entrepreneurs unissent leurs compétences et leurs efforts pour construire ensemble une chaîne de valeur au service des consommateurs. Au plus près de nos clients ou en coulisses, chacun a un rôle à jouer mais peut compter sur les autres pour réussir.
Nous veillons à ce que chacun puisse aller loin : L\'envie et le mérite sont les seuls pré-requis pour nous rejoindre, accéder à une formation, changer de métier, être promu ou créer son entreprise.
Nous partageons la victoire : nos collaborateurs sont engagés et nous nous engageons en retour. En offrant des rémunérations et des avantages parmi les meilleurs de notre secteur, en permettant à chacun d\'être associé aux résultats, en veillant à la santé de tous.
Nous rejoindre, c\'est rejoindre l\'un des leaders mondiaux de la distribution qui met l\'accent au quotidien sur la diversité, la RSE et le digital, pour satisfaire nos clients et nos collaborateurs. En tant que partenaire premium des Jeux Olympiques et Paralympiques de Paris 2024, nous partageons les valeurs du sport en permettant à nos équipes de se dépasser et encourageons une alimentation saine au juste prix pour tous.
Vous cherchez à travailler dans une entreprise dynamique où votre travail rime avec impact social et environnemental ? Bienvenue chez nous !
Carrefour recherche pour sa direction Data France un(e) :
Lead data scientist - demand forecast (F/H)
Au sein de l\'équipe de data science supply, vous serez le référent technique d\'une équipe rassemblant data scientists, et data engineers. Vous travaillerez principalement autour de la modélisation et de la prévision de la demande client, de ses défis (non stationnarité des données, prévision multi échelles, scalabilité) et de son utilisation pour l\'optimisation des décisions tout au long de la chaîne d\'approvisionnement (commandes, préparation de colis, livraison.). Vous travaillerez dans un cadre agile et favorisant la collaboration. En outre, vous collaborez avec notre lead data scientist en recherche opérationnelle.
 Missions
contribuer aux projets en tant que data scientist : concevoir, développer et optimiser des systèmes de recommandation de produits et des moteurs de recherche.
structurer, planifier et coordonner les travaux de l\'équipe, en collaborant activement avec les data translators, les équipes métiers et les autres équipes techniques
aligner la construction des solutions techniques aux enjeux métier et business, et aux objectifs de Carrefour
conseiller, guider, assurer la montée en compétences et l\'évolution des différents ingénieurs de l\'équipe
être garant des méthodologies de science des données et de développement logiciel de l\'équipe (facilitant notamment la qualification des projets, les développements itératifs, l\'industrialisation des solutions, leur maintenabilité, la mesure et le suivi de leur performance)
arbitrer si nécessaire les débats techniques
rester attentif aux nouveautés techniques, afin de pouvoir challenger et proposer des solutions si besoin
Vous pourrez également participer aux échanges réguliers de notre communauté d\'une cinquantaine d\'ingénieurs (data scientists, engineers, devops) : séminaires, partage de retours de conférences, débats sur les problématiques ML, de développement logiciel, ...
En tant que Lead data Scientist, vous rapporterez au Data science manager de votre équipe.
 
Chez Carrefour, nous avons à cœur de ne passer à côté d\'aucun talent et sommes fiers de compter des équipes représentatives de la société dans son ensemble.
Nous encourageons ainsi tous types de profils à postuler à cette offre et garantissons un processus de recrutement dénué de toutes formes de discriminations.
  Profil
Diplômé en informatique ou mathématique appliquée, au moins au niveau master, ou justifiant d\'une expérience professionnelle équivalente, vous disposez de très solides connaissances sur les algorithmes d\'apprentissage statistique.
À l\'issue d\'au moins 5 années d\'expérience professionnelle, vous avez développé une solide expertise sur :
chaque étape du cycle de vie d\'un projet de data science : collecte des données et préparation, modélisation, évaluation et déploiement des modèles
des problématiques de modélisation et de pr","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Débutant accepté,Contrat à durée indéterminée,True
8816529,https://candidat.pole-emploi.fr/offres/recherche/detail/8816529,2023-12-29,Offre d'emploi Data Scientist H/F - 80 - Somme - 8816529 | Pôle emploi,80 - Somme,"Fondé en 1880 et expert automobile depuis 1920, notre client est devenu en quelques générations le 2ème distributeur automobile en France.
Avec plus de 4200 Collaborateurs répartis sur plus de 150 sites et un CA de 2 milliards d'euros, notre client est un acteur majeur de la distribution automobile, poids lourds et agricole.Vos missions sont :
Comprendre et interpréter les enjeux marketing (ciblage/segmentation dans le cadre de campagnes, technique d'acquisition et de fidélisation...) ;
Traiter, analyser, modéliser et interpréter les données qui sont à disposition ;
Piloter et rendre les données exploitables ;
Construire et mettre en place des algorithmes, développer les possibilités offertes par le machine learning.","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Débutant accepté,Contrat à durée indéterminée,True
8820174,https://candidat.pole-emploi.fr/offres/recherche/detail/8820174,2023-12-29,Offre d'emploi DGSI 92 - MACHINE LEARNING ENGINEER (SIC) (H/F) - 92 - Hauts de Seine - 8820174 | Pôle emploi,92 - Hauts de Seine,"Référence CSP: MINT_BS092PNA-78268 
 Groupe RIFSEEP : 3


Vos activités principales :
Vous rejoignez la division de gestion de la donnée pour participer à la réalisation de solutions au service du renseignement. Au sein d'un service de Data-Science, vous faites le lien entre les experts en science des données, les infrastructures disponibles et les besoins métiers.
Optimiser et industrialiser les solutions scientifiques ainsi que les chaînes de traitements de données ;
Comprendre les algorithmes de data-science et leurs implémentations existantes afin d'assurer leur stabilité en fonction des contraintes liées à l'infrastructure ;
Participer à la conception de modèles de ML/DL par la mise en forme et le développement de pipelines de traitement ;
Participer à la conception de l'architecture technique et applicative ;
Réaliser des preuves de concepts pour mettre rapidement à disposition les modèles, sous la forme d'une chaîne de traitements, d'une application ou d'un micro-service ;
Industrialiser des preuves de concept (TRL de 4 à 9).

Charnière indispensable entre la science des données et le besoin opérationnel, vous contribuez à offrir aux métiers des outils adaptés et efficaces, en adéquation avec les infrastructures.","
Contrat à durée déterminée - 36 Mois

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Expérience exigée de 2 An(s),Contrat à durée déterminée - 36 Mois,False
8807718,https://candidat.pole-emploi.fr/offres/recherche/detail/8807718,2023-12-28,Offre d'emploi SENIOR DATA SCIENTIST - H/F - 75 - PARIS 08 - 8807718 | Pôle emploi,75 - PARIS 08,"Description :


Rattaché(e) au Head Data Analytics, vos projets seront à destination de Iliad, maison mère. Vous serez amené(e) à accompagner la Direction Groupe dans leurs besoins d'analyse de données par la réalisation de cas d'usage en machine learning, recherche opérationnelle, statistiques, etc. en collaboration avec les data engineers et en relation avec les diverses entités métier et fonction transversales du groupe (en France et à l'étranger).Accompagné(e) par le management du pôle et en interaction avec les data engineers,Vous implémenterez des méthodes de science des données et d'analyse statistique pour répondre à des besoins métiers concrets concernant des sujets à fort impact stratégique pour le groupeVous développerez une connaissance approfondie des activités de Free/Iliad et entretiendrez une communication étroite avec le métier pour assurer la pertinence de vos solutionsVous encadrerez les membres juniors de l'équipe sur les questions techniquesVous serez une référence technique sur vos sujets, capable de les animer au sein de l'équipe et plus largement de la communauté data du groupeVous vous assurerez de créer une documentation pertinente sur vos différents sujetsParmi les principaux sujets abordés par l'équipe data figurent :le ciblage des offres commercialesl'excellence opérationnelle dans le déploiement des réseauxl'optimisation de la qualité de service
  
  
Profil recherché :
  
  
Hard-skills :5 ans d'expériences en Data Science, préférablement appliquée au businessCapacité à produire du code robuste et à implémenter des solutions dans un environnement de production (Python)Au fait des dernières techniques et solutions innovantesI heard you speak English? This will be a real strength in an international context !Soft-skills :Capacité à comprendre et traduire des enjeux business complexes en solution techniqueEsprit d'équipe et communication efficace avec ses pairs et ses managersCapable d'adapter un message à n'importe quelle audience, y compris non techniqueAxé sur les résultats, pragmatique et agileCapable de challenger les autres et de recevoir du feedbackNiveau de formationBac+5 ou ou équivalent dans le domaine de la data (école d'ingénieur, écoles spécialisées, formation universitaire avec une spécialisation sciences des données)Evolution possibleLead Data ScientistPrincipal Data Scientist","
Contrat à durée indéterminée

Contrat travail
","Temps plein

Temps plein",unspecified,unspecified,Iliad,Expérience exigée,Contrat à durée indéterminée,False
8807227,https://candidat.pole-emploi.fr/offres/recherche/detail/8807227,2023-12-28,Offre d'emploi Lead data scientist - Search & Recommandation (F/H) (H/F) - 91 - MASSY - 8807227 | Pôle emploi,91 - MASSY,"Carrefour recherche pour sa direction Data France un(e) :

Lead data scientist - Search & Recommandation (F/H)

Au sein du pôle de data science customer, vous serez le référent technique d'une équipe rassemblant data scientists et data engineers. Votre mission principale consistera à travailler sur divers projets de data science centrés sur les défis du e-commerce. Cela inclut notamment la personnalisation des systèmes de recommandation et l'optimisation du moteur de recherche de produits. Vous travaillerez dans un cadre agile et favorisant la collaboration.
 Missions

contribuer aux projets en tant que data scientist : concevoir, développer et optimiser des systèmes de recommandation de produits et des moteurs de recherche.
structurer, planifier et coordonner les travaux de l'équipe, en collaborant activement avec les data translators, les équipes métiers et les autres équipes techniques
aligner la construction des solutions techniques aux enjeux métier et business, et aux objectifs de Carrefour
conseiller, guider, assurer la montée en compétences et l'évolution des différents ingénieurs de l'équipe
être garant des méthodologies de science des données et de développement logiciel de l'équipe (facilitant notamment la qualification des projets, les développements itératifs, l'industrialisation des solutions, leur maintenabilité, la mesure et le suivi de leur performance)
arbitrer si nécessaire les débats techniques
rester attentif aux nouveautés techniques, afin de pouvoir challenger et proposer des solutions si besoin

Vous pourrez également participer aux échanges réguliers de notre communauté d'une cinquantaine d'ingénieurs (data scientists, engineers, devops) : séminaires, partage de retours de conférences, débats sur les problématiques ML, de développement logiciel, ...

En tant que Lead data Scientist, vous rapporterez au Data science manager de votre équipe.
  Profil

Diplômé en informatique ou mathématique appliquée, au moins au niveau master, ou justifiant d'une expérience professionnelle équivalente, vous disposez de très solides connaissances sur les algorithmes d'apprentissage statistique.

À l'issue d'au moins 5 années d'expérience professionnelle, vous avez développé une solide expertise sur :

chaque étape du cycle de vie d'un projet de data science : collecte des données et préparation, modélisation, évaluation et déploiement des modèles
la manipulation de base de données à grande échelle

Expérience dans le secteur de l'e-commerce, du retail ou du marketing serait un plus.

Vous avez également participé à l'industrialisation de solutions fondées sur du machine learning, idéalement dans un contexte cloud.

Vous êtes désormais capable de travailler dans n'importe quel champ de la data science, et également de conseiller et guider des data scientists et data engineers juniors sur ces projets.

Vous êtes motivé par les problématiques opérationnelles très concrètes, que l'on peut notamment rencontrer dans l'univers de la grande distribution. Pour cela, vous aimez interagir avec des professionnels, d'horizons différents. Grâce à d'excellentes qualités relationnelles et de communication, vous êtes en mesure de communiquer vos idées complexes à différents publics non-techniques..

Vous avez pris part à des projets de développement collaboratifs, et la qualité et la simplicité du code vous tiennent à cœur.

Vous maîtrisez le français et êtes en mesure de mener des discussions avec les opérationnels de Carrefour France. Vous maîtrisez un anglais technique a minima.

Chez Carrefour, nous avons à cœur de ne passer à côté d'aucun talent et sommes fiers de compter des équipes représentatives de la société dans son ensemble.

Nous encourageons ainsi tous types de profils à postuler à cette offre et garantissons un processus de recrutement dénué de toutes formes de discriminations.","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Expérience exigée de 1 An(s),Contrat à durée indéterminée,False
