id,url,date,title,location,description,info,horaires,salairemin,salairemax,entreprise,experience,contrat,debutant
9410238,https://candidat.pole-emploi.fr/offres/recherche/detail/9410238,2024-01-10,"Offre d'emploi Data Scientist - Session Février 2024 F/H - Système, réseaux, données (H/F) - 75 - PARIS 01 - 9410238 | Pôle emploi",75 - PARIS 01,"Descriptif du poste:

A l'issue de la formation, vous serez capable de

* Définir et piloter le choix et la mise en place d'une solution informatique adaptée à une organisation
* Concevoir et implémenter des modèles de machine learning.
* Analyser de grandes quantités de données complexes.
* Utiliser des outils de traitement de données à grande échelle.
* Interpréter et communiquer les résultats d'analyse.
* Appliquer des principes d'éthique et de conformité dans l'analyse des données.

Profil recherché:

* Être titulaire d'une certification professionnelle ou d'un diplôme de niveau 6 (bac+3) dans le domaine du management de projets, de l'informatique ou du développement et justifiant d'au moins une année d'expérience professionnelle dans ce secteur.
* ou être titulaire d'une certification professionnelle ou d'un diplôme de niveau (bac+2) dans le domaine du management de projets, de l'informatique ou du développement et justifiant d'au moins trois ans d'expérience professionnelle dans ce secteur.
* Avoir une solide formation en mathématiques et statistiques
* Maîtriser les langages de programmation comme Python
* Comprendre les bases de la science des données et du machine learning
* Avoir une expérience avec des bases de données SQL et NoSQL.
* Posséder des compétences en visualisation de données.","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Fitec,Débutant accepté,Contrat à durée indéterminée,True
9409977,https://candidat.pole-emploi.fr/offres/recherche/detail/9409977,2024-01-10,"Offre d'emploi Data Scientist ML Engineer F/H - Système, réseaux, données (H/F) - 92 - PUTEAUX - 9409977 | Pôle emploi",92 - PUTEAUX,"Descriptif du poste:

Nous recrutons un ingénieur Data Scientist pour accélérer le déploiement en production de modèles ML/DL dans un cloud AWS.
En tant que Data Scientist/ML vous intégrerez une équipe et serez responsable de concevoir, développer et mettre en œuvre des composantes/modèles de ML/DL. 
Vous serez donc amené à participer aux différentes étapes d'un projet, de la conception au déploiement -idéation, PoC, conception des pipelines MLOps, gestion du cycle de vie des modèles en production.) 

Profil recherché:

Diplômé en informatique, en science des données ou en ingénierie, passionné par l'IA, vous justifiez d'une expérience de minimum 3 ans dans la mise en production de projets de ML/DL idéalement dans un environnement cloud AWS.
Vous maîtrisez le langage de programmation Python (Des connaissances en Scala/Spark seraient fortement appréciées)


Vous avez une compréhension approfondie des algorithmes de ML/DL.


Vous avez une bonne connaissance des meilleures pratiques du développement et du codage : MLengineering et MLOps.


Vous avez une bonne compréhension des principes de l'intégration continue (CI) et du déploiement continu (CD) et de leur intégration avec Git.


Vous utilisez Docker et avez la compréhension des principes des conteneurs.","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Altelios technology group,Expérience exigée de 1 An(s),Contrat à durée indéterminée,False
9398033,https://candidat.pole-emploi.fr/offres/recherche/detail/9398033,2024-01-10,Offre d'emploi Data Analyst / Data scientist H/F - 69 - 9398033 | Pôle emploi,69,"Akkodis, leader mondial sur le marché de l\'ingénierie et de la R&D, s\'appuie sur la puissance des données connectées pour accélérer l\'innovation et la transformation digitale.
Avec une passion commune pour la technologie et les talents, nos 50 000 experts en IT et Ingénierie répartis dans 30 pays offrent une expertise intersectorielle approfondie. Akkodis bénéficie d\'une large expérience de l\'industrie, et d\'un solide savoir-faire dans des secteurs technologiques clés. Notre expertise combinée en IT et ingénierie apporte une gamme de solutions unique et de bout en bout, avec quatre lignes de services - Consulting, Solutions, Talent et Academy - pour aider les clients à repenser leurs processus de développement des produits et processus métiers, mais aussi à améliorer leur productivité, à minimiser les délais de commercialisation et à façonner un avenir plus durable. 
Akkodis en France, ce sont près de 9.000 experts en IT et en ingénierie répartis sur l\'ensemble du territoire, des femmes et des hommes partageant des valeurs fortes d\'honnêteté, de respect, d\'équité et d\'inclusion. Notre engagement : leur permettre au quotidien d\'être eux-mêmes au travail, et acteurs de leur vie et de leur développement au sein d\'Akkodis. Notre ambition, aux côtés de nos clients : concevoir un avenir meilleur, ensemble. 
Akkodis fait partie du groupe Adecco.
*Akkodis est une marque commerciale sous laquelle les entités AKKA et Modis opèrent
La ligne de service Consulting & Solutions d\'Akkodis France renforce ses équipes en région lyonnaise et recrute un Data analyst / Data scientist H/F en CDI à Lyon.
 * Description de la mission :
 * Organiser les ateliers de recueil du besoin avec les métiers.
 * S\'assurer avec le métier de la clarté et exactitude des spécifications techniques.
 * Extraire des données à partir de différentes sources, y compris des bases de données, des fichiers CSV, des API, etc.
 * Utiliser des outils d\'analyse de données tels que Python, R, Excel, ou des logiciels spécifiques pour explorer les données.
 * Prétraiter, nettoyer et structurer les données pour faciliter l\'exploration des données.
 * Identifier des tendances, des corrélations, des anomalies et des modèles dans les données.
 * Concevoir des tableaux de bord à l\'aide d\'outils de visualisation avancés (PowerBI, Tableau, etc) ou des bibliothèques de visualisation de données en Python pour présenter les informations de manière claire et compréhensible.
 * Participer à l\'amélioration des processus et des méthodes d\'analyse des données.
 * Tester les solutions d\'analyse pour en valider la qualité.
* Profil:
 * De formation ingénieur ou Bac+5 en informatique, vous possédez une expérience de 2 ans d\'expérience professionnelle sur un poste similaire.
 * Maîtrise des outils d\'analyse de données, tels que R, Python, SQL pour du requêtage et des logiciels de visualisation de données.
 * Vous maîtrisez Power Bi pour la visualisation de données ;
 * Connaissance des bases de données et des méthodes d\'extraction de données.
 * Compétences en communication pour présenter les résultats de l\'analyse de manière compréhensible.
 * Vous avez des connaissances Azure Data Factory / AZURE / AWS pour les solutions Cloud seront un plus pour votre candidature
Akkodis accompagne ses clients dans la mondialisation de leurs projets, aussi un Anglais courant est requis pour l\'ensemble de nos collaborateurs.
 * Processus de recrutement :  
 * Un(e) chargé(e) de recrutement vous contacte pour échanger sur votre projet professionnel 
 * Vous échangez ensuite avec un(e) manager sur les aspects techniques et les projets","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Expérience exigée de 5 An(s),Contrat à durée indéterminée,False
9377987,https://candidat.pole-emploi.fr/offres/recherche/detail/9377987,2024-01-10,Offre d'emploi Développeur Big Data (H/F) - 29 - GOUESNOU - 9377987 | Pôle emploi,29 - GOUESNOU,"Depuis près de 30 ans, le Groupe Asten s'engage et investit pour le développement économique, social et numérique de la Bretagne.
Très attaché à notre territoire et fier de notre offre de service à 360°, nous possédons deux datacenters en région de Brest et investissons dans des technologies de pointe.
Nous participons à de nombreux projets innovants et sommes associés à des partenaires leaders dans leurs domaines. 
En quelques chiffres : plus de 130 expert(e)s, 14M€ de chiffres d'affaires, 300 clients, 2 datacenters
Nos valeurs : un attachement fort à notre territoire breton et une politique RSE active, l'écoute et la disponibilité de nos dirigeants et managers, l'agilité et une expérience client et collaborateur au cœur de nos préoccupations.
Nos 4 pôles d'expertise :
- Asten Cloud : Solutions d'hébergement et d'infogérance certifiées ISO 27001 et HDS et de nombreux outils et services pour vous faciliter le quotidien
- Asten Cyber : Audit, renforcement sécuritaire et sensibilisation
- Asten Lab : Big Data, développements spécifiques d'applications et de solutions mobiles, intégration d'ERP et de BI et pilotage de la conduite du changement
- Asten Retail : Édition et intégration de solutions logicielles innovantes pour le monde de l'encaissement, de l'animation commerciale et de la fidélisation client et centre de support multi-enseignes
Notre ADN, nos offres, notre organisation, nos valeurs, le top 8 des bonnes raisons de nous rejoindre... n'hésitez pas à aller faire un tour sur notre site pour découvrir notre entreprise ! 
Le poste : 

Nous sommes à la recherche d'un Développeur Big data (F/H) pour l'une de nos clients. 
Vous êtes expert.e dans votre domaine et vous interviendrez en mode projet sur la migration d'entrepôts de données vers un entrepôt existant.
Pour cela, vous aurez pour mission :
- L'analyse et la conception de chaines de traitement dans un environnement Big Data
- Les développements et l'administration de bases de données
- Les tests unitaires
- La rédaction de documentation
- L'accompagnement des membres juniors de l'équipe dans leur montée en compétences
- Vous interviendrez sur les technologies Hadoop, Data Catalyst, et SQL.

Profil recherché : 

De formation supérieure en informatique, vous avez une expérience significative en tant que développeur/développeuse Big Data, de préférence sur les technologies évoquées.
Une double compétence en développement Java est appréciée.
Vous êtes de nature curieuse et appréciez le travail en équipe. Vous avez une forte capacité d'adaptation, et êtes reconnu.e pour votre bonne communication.
En rejoignant le Groupe Asten, nous vous offrons plus qu'un emploi, nous vous offrons une carrière à la pointe Bretonne !
Découvrez sans plus attendre le détail du ""Top 8 des bonnes raisons de nous rejoindre"" sur notre page carrière :
- Le cadre de vie
- La politique de gestion des talents
- La convivialité
- Un modèle social unique
- Une démarche RSE active
- Une couverture sociale performante
- Des avantages sociaux renforcés
- Un Comité d'Entreprise","
Contrat à durée indéterminée

Contrat travail
","Temps plein

Temps plein",unspecified,unspecified,Groupe asten,Expérience souhaitée de 2 An(s),Contrat à durée indéterminée,False
9377651,https://candidat.pole-emploi.fr/offres/recherche/detail/9377651,2024-01-10,Offre d'emploi Développeur Oracle Data Integrator (H/F) - 29 - GOUESNOU - 9377651 | Pôle emploi,29 - GOUESNOU,"Depuis près de 30 ans, le Groupe Asten s'engage et investit pour le développement économique, social et numérique de la Bretagne.
Très attaché à notre territoire et fier de notre offre de service à 360°, nous possédons deux datacenters en région de Brest et investissons dans des technologies de pointe.
Nous participons à de nombreux projets innovants et sommes associés à des partenaires leaders dans leurs domaines. 
En quelques chiffres : plus de 130 expert(e)s, 14M€ de chiffres d'affaires, 300 clients, 2 datacenters
Nos valeurs : un attachement fort à notre territoire breton et une politique RSE active, l'écoute et la disponibilité de nos dirigeants et managers, l'agilité et une expérience client et collaborateur au cœur de nos préoccupations.
Nos 4 pôles d'expertise :
- Asten Cloud : Solutions d'hébergement et d'infogérance certifiées ISO 27001 et HDS et de nombreux outils et services pour vous faciliter le quotidien
- Asten Cyber : Audit, renforcement sécuritaire et sensibilisation
- Asten Lab : Big Data, développements spécifiques d'applications et de solutions mobiles, intégration d'ERP et de BI et pilotage de la conduite du changement
- Asten Retail : Édition et intégration de solutions logicielles innovantes pour le monde de l'encaissement, de l'animation commerciale et de la fidélisation client et centre de support multi-enseignes
Notre ADN, nos offres, notre organisation, nos valeurs, le top 8 des bonnes raisons de nous rejoindre... n'hésitez pas à aller faire un tour sur notre site pour découvrir notre entreprise ! 
Le poste : 

Chez un de nos clients, vous apporterez votre expertise et votre énergie sur de super projets décisionnels et Big Data. Vous aurez l'opportunité de travailler sur des technologies innovantes et des secteurs divers. 
Profil recherché : 

Vous justifiez d'une expérience d'au moins un an en informatique décisionnelle. Vous connaissez ou désirez travailler sur l'un des outils BI/Big Data, comme par exemple :
ETL / ELT : Talend DI, Semarchy xDI, MyReport Data, ...
Dataviz : Power BI, Qlik Sense, MyReport Builder, ...
Vous êtes de nature curieuse et appréciez le travail en équipe. Vous avez une forte capacité d'adaptation, et êtes reconnu.e pour votre bonne communication.
En rejoignant le Groupe Asten, nous vous offrons plus qu'un emploi, nous vous offrons une carrière à la pointe Bretonne !
Découvrez sans plus attendre le détail du ""Top 8 des bonnes raisons de nous rejoindre"" sur notre page carrière :
- Le cadre de vie
- La politique de gestion des talents
- La convivialité
- Un modèle social unique
- Une démarche RSE active
- Une couverture sociale performante
- Des avantages sociaux renforcés
- Un Comité d'Entreprise","
Contrat à durée indéterminée

Contrat travail
","Temps plein

Temps plein",unspecified,unspecified,Groupe asten,Expérience souhaitée de 2 An(s),Contrat à durée indéterminée,False
9361071,https://candidat.pole-emploi.fr/offres/recherche/detail/9361071,2024-01-09,Offre d'emploi Data scientist (H/F) - 75 - PARIS 01 - 9361071 | Pôle emploi,75 - PARIS 01,"Justifier auprès de l?URSSAF la tarification accordée aux employés sur leurs contrats, dans le cadre des contrôles URSSAF 2024 :
? S?approprier / comprendre les demandes de contrôles URSSAF à l?appui des procédures de contrôle existantes ;
? Identifier les données SI nécessaires à récupérer ;
? Demander les extractions de ces données aux interlocuteurs IT ou réaliser ces extractions via l?accès aux bases de données mis à disposition ;
? Rapprocher / Mettre en forme les données extraites en réponse aux contrôles demandés.
? Répondre aux demandes du métier RH au cours du contrôle (évolution du périmètre de contrôle, contenu du reporting...)
? En fin de mission : préconisations pour la mise en ?uvre d?une solution pérenne autour des outils data disponibles dans l?environnement (par exemple Datalab sous Teradata...)

Compétences requises : 
? Le domaine Métier de la tarification des produits et services bancaires et d?assurances pour comprendre et identifier les données SI nécessaires aux contrôles de l?URSSAF= (Compétence indispensable)
? La manipulation de données extraites des SI en environnement. Bureautique Office : Excel, Access, VBA
? Le requêtage (SQL) de bases de données mises à disposition comme des entrepôts de données.","
Profession libérale

Emploi non salarié
",unspecified,unspecified,unspecified,Cat-amania,Expérience exigée de 2 An(s),Profession libérale,False
9344211,https://candidat.pole-emploi.fr/offres/recherche/detail/9344211,2024-01-09,"Offre d'emploi Data Scientist F/H - Système, réseaux, données (H/F) - 93 - BOBIGNY - 9344211 | Pôle emploi",93 - BOBIGNY,"Descriptif du poste:

-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Définition des datasets
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Design des dashboards
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Proposition et maintien en conditions opérationnelles&nbsp;
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Aide à la résolution des incidents
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Communication vers le management de façon claire et synthétique
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Anticipation et pro activité sur l'ensemble des événements
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Force de proposition
-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Maitrise de la conception de dashboard sous l'outil TABLEAU est obligatoire pour ce poste

Profil recherché:

- Diplomé d'un Bac + 5 vous disposez minimum de 3 ans d'experiences minimum.
- Expérience démontrée dans la conception de dashboard avec l'outil TABLEAU SOFTWARE
- Solides compétences en communication et capacité à synthétiser des informations complexes pour le management.
-Anglais courant indispensable pour des communications régulières avec des interlocuteurs aux États-Unis et à Londres, incluant clients et/ou prestataires.","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Scient,Expérience exigée de 3 An(s),Contrat à durée indéterminée,False
9341939,https://candidat.pole-emploi.fr/offres/recherche/detail/9341939,2024-01-09,"Offre d'emploi Data Scientist / Développeur.se Dataiku F/H - Système, réseaux, données (H/F) - 84 - AVIGNON - 9341939 | Pôle emploi",84 - AVIGNON,"Descriptif du poste:

Tes missions seront :
* Le développement et l'automatisation :
- Développer des macros personnalisées sur Dataiku pour faciliter le nettoyage et la validation de conformité des projets du métier.
- Automatiser les tâches récurrentes liées au nettoyage des données et à la validation des projets.
* La gestion des bonnes pratiques :
- Instaurer des bonnes pratiques sur Dataiku en matière de gestion de projets et de manipulation des données.
- Créer des guides et des documents de référence pour l utilisation efficace de Dataiku.
* Le support et l'assistance :
- Fournir un support technique sur Dataiku et les macros développées, en répondant aux questions des utilisateurs et en résolvant les problèmes rencontrés.
- Assister les utilisateurs dans l'utilisation des macros et les aider à optimiser leurs workflows.
Le développement de dashboards et l'analyses de données :
- Concevoir et développer des dashboards interactifs sur Tableau pour visualiser les données et les résultats des analyses.
- Effectuer des analyses de données sur les logs de Dataiku afin de segmenter les utilisateurs et de réduire les coûts de licence.
* Le Challenge et l'évaluation :
- Évaluer les solutions existantes en matière de données à La Poste et challenger les processus et les outils en place.
- Participer aux appels d offres liés aux données en proposant des améliorations et des solutions innovantes.
* La migration du Data Lake :
- Assurer le suivi et la gestion de la migration du Data Lake, en garantissant une transition sans heurts des données critiques vers la nouvelle infrastructure.
- S'assurer de l intégrité et de l accessibilité des données tout au long du processus de migration.
* La communication et la présentation :
- Présenter et communiquer les résultats des analyses de données, les macros développées et les bonnes pratiques aux équipes métier.
- Organiser des sessions de formation et des réunions pour partager les connaissances et favoriser l adoption des meilleures pratiques.

Profil recherché:

Ton profil
Exigence
Ton objectif principal est de comprendre les objectifs du projet et les besoins des parties prenantes. Tu accordes une grande importance à la communication et poses des questions pour garantir une compréhension mutuelle claire. Tu excelles à l oral comme à l écrit, t exprimant de manière claire et efficace. Grâce à ta capacité d analyse et de synthèse, tu simplifies les informations complexes pour les transmettre facilement à l équipe. Tu es un collaborateur harmonieux, attentif aux besoins des clients et prêt à soutenir tes collègues. Enfin, tu es rigoureux dans la gestion du projet et as une réelle motivation pour atteindre les objectifs fixés. Pour toi, la réussite se traduit par une livraison de qualité.
Passion
Geek est un compliment, tu aimes l univers digital et notamment dans sa dimension technique. Cette passion de la tech te permet d être naturellement à l aise dans les projets qui peuvent parfois s avérer complexes et pointus. Tu ne peux pas te sentir largué, donc ce n est pas un effort que de te mettre à jour régulièrement sur les sujets de technologie, c est un plaisir nourrissant.
Ouverture
Comme nous, tu regardes le monde entier avec intérêt : tu aimes rencontrer des gens d origines diverses, tu parles ou apprends plusieurs langues, les autres cultures sont des sources d inspiration, tu peux ou souhaiterais voyager Tu es ouvert aux richesses de l autre.
 
Formation
Bac +5 en informatique, statistiques, sciences des données ou dans un domaine connexe.
 
Nous avons tous des imperfections ou un handicap et c est aussi une force : tu peux nous partager le tien.","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Glanum,Expérience exigée de 2 An(s),Contrat à durée indéterminée,False
9341846,https://candidat.pole-emploi.fr/offres/recherche/detail/9341846,2024-01-09,"Offre d'emploi Data Scientist IA Generative - Devoteam M Cloud F/H - Système, réseaux, données (H/F) - 92 - LEVALLOIS PERRET - 9341846 | Pôle emploi",92 - LEVALLOIS PERRET,"Descriptif du poste:

Vos principales responsabilités en tant que Generative AI Platform Engineer
#GenAI #IA #DataScience #MLEngineer #LLMOps #AzureOpenAI
Voici une liste non exhaustive de vos missions au quotidien, nous vous faisons confiance pour les prendre en main et les enrichir à votre façon  
* Analyser et comprendre en profondeur les objectifs et les exigences des projets/cas d'usage en se basant sur les spécifications techniques et fonctionnelles
* Identifier et choisir les solutions d'IA générative appropriées en fonction des exigences et des objectifs spécifiques des cas d'usage
* Appliquer les solutions d'IA générative sur divers types de données (texte, image, audio, vidéo, .) 
* Optimiser la manipulation des données en élaborant des pipelines de données efficaces pour l'ingestion, le prétraitement, et l'input des modèles
* Proposer des méthodologies de fine-tuning en arbitrant entre précision et efficience
* Concevoir des cadres d'évaluation pour mesurer l'efficacité et la performance des modèles de Data Science et d'IA générative
* Assurer la sécurité des données et la conformité aux réglementations en mettant en œuvre des mesures de sécurité et des protocoles de confidentialité des données pour protéger les informations sensibles.
* Documenter les travaux effectués, y compris les configurations de modèles, les procédures de déploiement, etc. afin de faciliter la collaboration avec les autres membres de l'équipe et d'assurer le partage des connaissances.
* Collaborer étroitement avec des équipes multidisciplinaires pour identifier de nouvelles opportunités dans le domaine de la modélisation générative
* Mettre en œuvre de manière efficiente et optimiser les solutions d'IA générative
* Participer aux chantiers d'innovations et de veille continue sur les IA génératives et les pratiques MLOps/LLMOps
* Réalisé des formations/sessions d'acculturation sur l'IA et les LLM
 
Où réaliseriez-vous vos missions ? Des clients grands comptes de la banque, de l'assurance, du retail ou luxe, porteurs de projets innovants.

Profil recherché:

Ce que vous apporterez à la Tribu ?
[Les compétences idéales] 
Vous avez au moins minimum 3 ans d'expérience professionnelle dans le domaine de la Data Science et avez réalisé des projets sur l'IA générative/LLM, avec une expertise couvrant tout ou partie des technologies et techniques de la tribu :
 
* Environnement technique : Machine Learning, NLP, Deep Learning
* GenAI : Prompt Engineering, LLM, RAG, Vector Database, Search Engines, LLMOps,
* Cloud : Azure (Azure ML, Azure OpenAI, Azure Prompt Flow, Databricks, )
* Programmation : Python, Spark
* Framework & Tools : Langchain, Chroma, LlamaIndex, Hugging Face
* Devops/MLOps : Git, Docker, Kubernetes,
Vous êtes aguerri(e) aux méthodologies agiles et parlez couramment français et anglais.
Vous êtes capable de qualifier et d expliciter un besoin client, possédez de solides capacités d animation et avez l âme d un(e) leader!
Vous êtes ouvert(e) au changement, force de proposition et êtes un véritable moteur au sein d une équipe.
Vous êtes convaincu(e) par la culture Cloud/IA et souhaitez affirmer vos convictions.
 
[Cherries on the cake  ]
* Vous avez déjà mené des formations/sessions d acculturation sur l IA et les LLM
* Vous avez bonne connaissance des pratiques de développement Agile
* Vous avez participé à des projets d industrialisation d IA Générative
* Vous avez des certifications sur Azure
Informations complémentaires
Envie de valoriser votre expertise, de développer vos compétences dans un environnement en perpétuelle évolution et de booster votre carrière ? Rejoignez la tribu !
Le Groupe Devoteam oeuvre pour l'égalité des chances, pour la promotion de ses collaboratrices et de ses collaborateurs au mérite et lutte activement contre toute forme de discrimination. Nous sommes persuadés que la diversité contribue à la créativité, au dynamisme et à l'excellence de notre organisation. Tous nos postes sont ouverts aux personnes en situation de handicap
Restons connectés : 2.0
https://www.linkedin.com/company/devoteam
https://www.linkedin.com/showcase/devoteam-m-cloud/?originalSubdomain=fr
https://twitter.com/devoteam
https://www.facebook.com/devoteam","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Devoteam,Expérience exigée de 3 An(s),Contrat à durée indéterminée,False
9337602,https://candidat.pole-emploi.fr/offres/recherche/detail/9337602,2024-01-10,"Offre d'emploi Data Scientist Python F/H - Système, réseaux, données (H/F) - 38 - GRENOBLE - 9337602 | Pôle emploi",38 - GRENOBLE,"Descriptif du poste:

L'équipe D3S propose des algorithmes et solutions logicielles innovantes pour améliorer la performance des grands industriels (AIRBUS, RENAULT, SAFRAN, etc). Nous travaillons en équipe dans nos locaux (pas de prestation en régie chez les clients) avec possibilité de télétravail 2 jours par semaine. Nous sommes basés au cœur des Alpes, à Grenoble.
Vous participerez au développement de solutions analytiques / IA ayant un vrai impact dans l'industrie. Les missions sont variées, avec des contextes et environnement techniques spécifiques à chaque projet. Nos briques technologiques propriétaires sont le fruit d'une R&D interne active. Vous devrez proposer des solutions articulant les modèles et algorithmes pertinents dans le respect des délais, avec un haut niveau de qualité. La plupart des développements sont en Python.
Le package est très attractif (salaire fixe + primes, négociable selon l'expérience), avec mutuelle, tickets restaurants, frais de transports, etc.
Nos atouts
* Une équipe soudée, favorisant la montée en compétences
* L'association avec le cabinet de conseil STEP, groupe de 60 collaborateurs entre Paris et Toulouse, avec qui nous travaillons au quotidien.
* Une R&D sur projet client et en interne, pour rester à la pointe des technologies développées
* De fortes compétences en informatique, nous livrons des solutions fonctionnelles (du prototype au logiciel)
* La reconnaissance du top management de nos clients, avec qui nous travaillons depuis plusieurs années
* Possibilité de télétravail 2 jours par semaine
* Les team events 2 fois par an avec les consultants de STEP

Profil recherché:

Experts en manipulation de données, conception d'algorithmes, intelligence artificielle et développement logiciel.
Votre profil :
* Ingénieurs grandes écoles (groupe A/A+) avec ou sans PhD
* Maitrise avancée de Python
* Expertise en intelligence artificielle, en analyse de données CAD 3D, NLP et/ou développement logiciel appréciée
* Qualités de communication en français et en anglais
* Envie d'avoir de l'impact et d'apprendre au quotidien","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,D3s,Débutant accepté,Contrat à durée indéterminée,True
