id,url,date,title,location,description,info,horaires,salairemin,salairemax,entreprise,experience,contrat,debutant
5250316,https://candidat.pole-emploi.fr/offres/recherche/detail/5250316,2024-10-04,Offre d'emploi Data scientist - manufacturing f/h (H/F) - 78 - MAGNY LES HAMEAUX - 5250316 | France Travail,78 - MAGNY LES HAMEAUX,"Safran est un groupe international de haute technologie opérant dans les domaines de l'aéronautique (propulsion, équipements et intérieurs), de l'espace et de la défense. Sa mission : contribuer durablement à un monde plus sûr, où le transport aérien devient toujours plus respectueux de l'environnement, plus confortable et plus accessible. Implanté sur tous les continents, le Groupe emploie 92 000 collaborateurs pour un chiffre d'affaires de 23,2 milliards d'euros en 2023, et occupe, seul ou en partenariat, des positions de premier plan mondial ou européen sur ses marchés. Safran s'engage dans des programmes de recherche et développement qui préservent les priorités environnementales de sa feuille de route d'innovation technologique.



Safran est la 1ère entreprise du secteur aéronautique et défense du classement « World's Best Companies 2023 » du magazine TIME.


Descriptif missionLa Data Science est au coeur de la transformation digitale du groupe Safran et, en particulier, du Manufacturing 4.0. Les machines de production, les ateliers et les moyens de contrôle génèrent de plus en plus de données. La transformation de ces données en informations utiles à la prise de décision, par le biais d'analyses statistiques et traitements de Machine Learning, est un levier clé pour l'amélioration de la performance du dispositif de production du groupe. La détection d'anomalies, la détermination de facteurs influents, la prédiction de qualité sont parmi les fonctions à fort impact sur lesquels les Data Scientist sont attendus.



Au sein de l'équipe Engineering et Manufacturing Data de Safran Analytics, le Centre d'Excellence Data 4.0 du Groupe, le Data Scientist aura pour mission de:

- Explorer et analyser les données issues de la production afin d'identifier des patterns qui répondent à des questions métier

- Concevoir et déployer des modèles d'analyse et de prédiction basés sur des méthodes statistiques (i.e. machine learning / deep learning), d'analyse de série temporelle et d'optimisation, afin de supporter la prise de décision.

- Contribuer, au sein d'une équipe multi-disciplinaire, à spécifier et créer des solutions de supervision avancée des processus de fabrication","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Expérience exigée,Contrat à durée indéterminée,False
5262511,https://candidat.pole-emploi.fr/offres/recherche/detail/5262511,2024-10-04,Offre d'emploi Data Engineer (H/F) - 06 - NICE - 5262511 | France Travail,06 - NICE,"En bref : Nice- CDI - Data Engineer Talend (F/H) - Salaire selon expérience - Télétravail
Adsearch, cabinet de recrutement basé à Nice vous accompagne dans votre carrière pour vous trouver LE poste idéal.
Je recrute pour un client un Data Engineer Talend (F/H) basé à Nice.
Vos missions :
Cadre du besoin
Implémentation des solutions BI - Talend
Rédaction des spécifications techniques et fonctionnelles
Modélisation des systèmes décisionnels
Optimisation et monitoring","
Contrat à durée indéterminée

Contrat travail
",unspecified,30000.0,50000.0,Unspecified,Débutant accepté (4 ans),Contrat à durée indéterminée,True
5249989,https://candidat.pole-emploi.fr/offres/recherche/detail/5249989,2024-10-04,Offre d'emploi Consultant Data (H/F) - 44 - NANTES - 5249989 | France Travail,44 - NANTES,"A la pointe des nouvelles technologies du Cloud, vous intégrerez la communauté Data pour accompagner nos clients dans leurs projets innovants (IoT, Industrie 4.0, IA.) grâce aux approches de BI modernes.  Intégré dans l'équipe « Applications, Infrastructure et Data », vous serez amené à intervenir sur :  Accompagner nos clients dans leur stratégie digitale.Appréhender les besoins fonctionnels et les contraintes techniques du client.Déployer les solutions dans le contexte du client sous la supervision du chef de projet et de l'architecte.Etre support du client et de l'équipe BI durant les phases de conception, d'implémentation, de test et de mise en place opérationnelle.Assurer la veille technologique, proposer des axes d'amélioration et apporter une expertise technique et/ou fonctionnelle sur les projets auxquels vous êtes associé. C'est pour vous si Vous avez une formation BAC+4/5 idéalement en ingénierie et vous êtes intéressé par les technologies Microsoft notamment par les outils Microsoft BI. Vous portez de l'intérêt aux technologies du cloud, de la data, de la BI et du big data ainsi qu'aux approches de BI moderne et à leur développement. Une expérience de ces domaines serait un vrai plus. De même, vous assurez une veille technologique Fabric. Vous êtes doué d'un très bon rédactionnel. Vous possédez ou souhaitez obtenir une ou plusieurs certifications Microsoft. A noter : Malgré de nombreuses missions disponibles, nos recrutements sont exclusivement réalisés sur profil. Compétences Maîtrise de l'Anglais Traitement de données  Microsoft BI (SQL / Power BI / SSIS / SSAS / SSRS)  Azure ML (Machine Learning)  SQL Fabric CI/CD  DataLake Azure Data Factory  Data Warehouse  Terraform","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Expérience exigée de 60 Mois,Contrat à durée indéterminée,False
5241499,https://candidat.pole-emploi.fr/offres/recherche/detail/5241499,2024-10-03,Offre d'emploi Data Scientist H/F - 75 - PARIS 01 - 5241499 | France Travail,75 - PARIS 01,"Missions En tant qu'Expert en Data Science, vous serez responsable de la mise en place de la stratégie data science et data engineering pour optimiser les processus opérationnels et les décisions métiers. Vous jouerez un rôle clé dans la transformation digitale de notre entreprise en utilisant les données pour résoudre des problématiques complexes et créer de la valeur ajoutée.Responsabilités :- Elaboration des AlgorithmesMettre en œuvre et participer à la stratégie data science et data engineering de l'entrepriseDévelopper et intégrer des applications et des outils basés sur l'intelligence artificielle pour optimiser les processus métiers, y compris les déclarations de sinistres et le traitement des emailsDévelopper des applications web en utilisant Django pour fournir des interfaces utilisateurs efficaces et intuitives pour les outils d'analyse et de reportingCollaborer avec les équipes IT pour garantir l'intégration fluide des solutions data science et data engineering dans les systèmes existants- Fiabilisation des AlgorithmesCollaborer étroitement avec les équipes métiers pour identifier les opportunités d'amélioration opérationnelle à travers l'analyse de donnéesSuperviser l'acquisition, le nettoyage et la structuration des données pour garantir leur qualité et leur pertinenceParticiper aux activités de data engineering pour assurer une infrastructure de données robuste et évolutiveAssurer une veille technologique pour intégrer les dernières avancées en data science, data engineering et intelligence artificielle Profil & Compétences - Compétences Requises :Formation : Diplôme d'ingénieur, Master ou Doctorat en Data Science, Data Engineering, Statistiques, Informatique, ou domaine connexe.Expérience : Minimum de 7 ans d'expérience en data science et data engineering, avec une expérience significative en assurance ou dans un secteur financier.Compétences techniques : Expertise en machine learning, intelligence artificielle, traitement des données, et utilisation de langages de programmation tels que Python, R, SQL. Connaissance des outils et plateformes de data science. Solides compétences en data engineering, y compris la gestion et l'optimisation des infrastructures de données.Création d'outils IA : Expérience dans la conception et le développement d'outils basés sur l'IA pour optimiser les processus métiers, tels que les déclarations de sinistres et le traitement des emails.Développement Web : Compétences en développement d'applications web utilisant Django, et compréhension de la conception d'interfaces utilisateur et d'API.Compétences analytiques : Capacité à interpréter et à traduire des données complexes en insights pratiques et en recommandations stratégiques.Compétences en communication : Excellentes aptitudes à la communication écrite et orale, avec la capacité d'expliquer des concepts techniques à un public non technique.Compétences additionnelles : Connaissance des réglementations et des standards de l'industrie de l'assurance. Sensibilité aux problématiques de confidentialité et de sécurité des données.- Profil Personnel :Proactif et orienté résultats
Esprit analytique et rigoureux
Capacité à innover et à penser de manière stratégique
Aptitude à travailler et à gérer plusieurs projets simultanément Rémunération 70 K€ - 79 K€ Site Paris","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Siaci saint honore,Expérience exigée,Contrat à durée indéterminée,False
5235090,https://candidat.pole-emploi.fr/offres/recherche/detail/5235090,2024-10-03,Offre d'emploi Data scientist (H/F) - 59 - LILLE - 5235090 | France Travail,59 - LILLE,"Mission : 
En tant que Data Scientist (H/F), vous serez en charge des missions suivantes :
? Concevoir et développer les futures fonctionnalités de la plateforme sous Google Cloud Platform.
? Concevoir les flux d'alimentation et les tables (structure de donnée).
? Automatiser et industrialiser les flux.
La stack technique :
? Maîtrise des outils permettant de gérer les gros volumes de données (stockage HDFS, calcul distribué, ?) via Spark.
? Expérience significative dans la mise en production de solutions de ML ayant un impact à grande échelle sur les clients.
? Maîtrise des pratiques de packaging ML et de mise en place des architectures AI avancées.
? Maîtrise des environnements de développement sur le Cloud (ex : AWS, SageMaker, DataBricks, etc.).
? Maîtrise des outils de développement : Git, Github, CI/CD, VSCode/Pycharm, Terminal.
? Maîtrise de l'Anglais indispensable.","
Contrat à durée indéterminée

Contrat travail
",unspecified,35000.0,40000.0,Amiltone,Expérience exigée,Contrat à durée indéterminée,False
5234145,https://candidat.pole-emploi.fr/offres/recherche/detail/5234145,2024-10-03,Offre d'emploi Data scientist (H/F) - 75 - PARIS 01 - 5234145 | France Travail,75 - PARIS 01,"Diriger la conception, le développement et la mise en ?uvre de modèles avancés de machine learning pour générer des insights et faciliter la prise de décision. Collaborer avec des équipes pluridisciplinaires pour résoudre des problèmes complexes en utilisant l'analyse statistique, la modélisation prédictive et des stratégies basées sur les données. Optimiser les algorithmes, gérer de grands ensembles de données et déployer des solutions évolutives. Encadrer des data scientists juniors et apporter une expertise technique sur les frameworks et outils d'IA/ML.","
Profession libérale

Emploi non salarié
",unspecified,unspecified,unspecified,Kube partners s.l. / pixie services,Expérience exigée de 5 An(s),Profession libérale,False
5233207,https://candidat.pole-emploi.fr/offres/recherche/detail/5233207,2024-10-03,Offre d'emploi Data scientist (H/F) - 06 - NICE - 5233207 | France Travail,06 - NICE,"En bref : Nice - CDI - Ingénieur Machine Learning (F/H) - 50-70K
Adsearch, cabinet de recrutement basé à Nice, vous accompagne dans votre carrière pour vous trouver LE poste idéal.
Je recrute pour un client un Ingénieur Machine Learning (F/H).
Vos missions  :
Management dune équipe (3 personnes)
Développer, entraîner et optimiser des modèles de machine learning pour résoudre des problèmes spécifiques.
Collaborer avec des équipes interdisciplinaires pour comprendre les exigences des projets et proposer des solutions adaptées et travailler sur des projets de développement de logiciels qui soutiennent le rendu 3D des données médicales.
Créer des procédures/protocoles pour limplémentation et le test des algorithmes.
Contribuer aux objectifs et buts de lentreprise : politiques, procédures et règlements.
Environnement technique : TensorFlow, PyTorch, Python, C++, Librairies : itk, vtk, vmtk... Adsearch vous propose des milliers d''opportunités de carrières dans toute la France pour les profils d''experts, cadres et managers. Que ce soit pour un emploi ou pour une mission, Adsearch c''est le cabinet de recrutement qu''il vous faut ! Retrouvez toutes nos offres d'emploi en CDI, CDD, Intérim et Freelance sur notre site internet !","
Contrat à durée indéterminée

Contrat travail
",unspecified,60000.0,60000.0,Adsearch,Expérience exigée de 5 An(s),Contrat à durée indéterminée,False
5233046,https://candidat.pole-emploi.fr/offres/recherche/detail/5233046,2024-10-03,Offre d'emploi Data scientist (H/F) - 75 - PARIS 01 - 5233046 | France Travail,75 - PARIS 01,"PAS DE SOUS-TRAITANCE // MERCI
Nous recherchons un Data Scientist pour renforcer une équipe Data & Innovation dans le cadre d?un projet.  Le rôle implique la collaboration avec l?équipe technique et les ingénieurs Data pour développer et mettre en production des modèles prédictifs et explicables. 
Une XP en startup est fortement appréciable 
Les principales missions incluent :
? Analyse de données énergétiques enrichies (tarifs de l?énergie, données météo, intensité carbone, travaux d?efficacité énergétique, etc.) pour identifier des insights métiers pertinents.
? Proposer, construire et implémenter de nouvelles analyses basées sur les besoins des clients internes et externes.
? Documenter les recherches et les modèles développés.
? Appliquer des algorithmes de Machine Learning adaptés (régressions, arbres de décision, random forest, XGboost, etc.) à des données structurées et semi-structurées.
? Participer à l?amélioration continue des modèles en termes de performance et d?explicabilité.
? Collaborer avec les ingénieurs pour intégrer les modèles dans les applications.
? Mettre en place des systèmes de détection d?anomalies et des alertes en temps réel.","
Profession libérale

Emploi non salarié
",unspecified,unspecified,unspecified,Kaïbee,Expérience exigée de 5 An(s),Profession libérale,False
5233000,https://candidat.pole-emploi.fr/offres/recherche/detail/5233000,2024-10-03,Offre d'emploi Data scientist (H/F) - France - 5233000 | France Travail,France,"RED GLOBAL est à la recherche d?un Data Scientist en NLP (Natural Language Processing) en Nouvelle-Aquitaine
 
Détails du projet :
Début : ASAP
Durée: 3 mois renouvelable ? longue durée
Lieu : Hybride ? 2 jours sur site à Niort  
Langue: Français et Anglais
 
Profile recherché :
Plus de 4 ans d?expérience
Data scientist NLP, IAGen en interaction directe avec le métier pour qualifier et cadrer des cas d'usage métier.
Réalisation des développements python associés
Stack :  Github, Python, Jenkins, Openshift, Azure
 
Mission :
Nettoyer et transformer des données textuelles pour les rendre exploitables.
Développer des modèles d'apprentissage automatique ou profond (ex. BERT, GPT) pour la classification de texte, l'analyse de sentiments ou la traduction.
Identifier des entités (noms, lieux, etc.) ou extraire des informations pertinentes d'un texte.
Intégrer les solutions NLP dans des systèmes automatisés (ex. chatbots, analyse de sentiments).
Si vous souhaitez recevoir de plus amples informations sur le poste ou si vous pouvez recommander un collègue ou un ami, n?hésitez pas à me contacter par mail :","
Profession libérale

Emploi non salarié
",unspecified,unspecified,unspecified,Red commerce - the global sap solutions provider,Expérience exigée de 2 An(s),Profession libérale,False
5232787,https://candidat.pole-emploi.fr/offres/recherche/detail/5232787,2024-10-03,Offre d'emploi Data scientist (m/f) (réf. E) (réf. F) (H/F) - Luxembourg - 5232787 | France Travail,Luxembourg,"Statut : Employé de l'État, Fonctionnaire Qui recrute ? L'Administration des Contributions Directes (ACD) recherche un Data Scientist pour renforcer son équipe Data Science and Analytics. En fonction des besoins de l'équipe, le candidat travaillera sur une ou plusieurs des missions ci-dessous. Missions Développement de modèles de détection de non-compliance fiscale; Développement de systèmes d'intelligence artificielle pour l'automation des opérations de l'ACD (e.g., analyse et synthèse de texte); Développement de modèles de simulation et de prédictions fiscales; Développement de modèles non-supervisés de la population fiscale; Contribuer à la qualité et l'automatisation des analyses et produits; Contribuer au développement de supports décisionnels pour le métier, i.e., traitement de données et dashboarding. Profil Compétences techniques Modèlisation mathématique / statistique; Systèmes d'intelligence artificielle et Machine Learning; Programmation orienté objet (python); Data mining et data analytics (SQL, R); Interfaces utilisateurs et visualisation des données (QlikSense, Dataiku, Superset, etc.); Bases de données, ETL, et traitement des données automatisé (data pipelines, Denodo, etc.); Mise en production de produits Data (git, docker, linux). Compétences comportementales Excellentes compétences en communication écrite et orale; Approche Problem Solving et orientée résultats; Excellent esprit d'équipe; Autodidacte. Atouts Expérience dans le secteur de la fiscalité directe; Connaissances de méthodologies agile; PhD. Conditions d'admission Le poste peut être brigué sous le statut du fonctionnaire ou de l'employé de l'État. Si vous souhaitez postuler sous le statut du fonctionnaire, vous devrez au préalable avoir réussi l'épreuve d'aptitude générale (EAG). Les candidats ayant réussi à l'EAG restent admissibles aux épreuves spéciales pendant une durée de 5 ans (à compter à partir de la décision de la commission d'examen). Obtenez plus de détails sur les conditions d'admission des fonctionnaires de l'État ainsi que sur les conditions d'admission des employés de l'État. Diplômes Vous êtes titulaire d'un grade ou diplôme délivré par un établissement d'enseignement supérieur reconnu par l'Etat du siège de l'établissement et sanctionnant l'accomplissement avec succès d'un master en informatique, mathématiques, data science, data engineering ou de son équivalent.   Langues Vous répondez aux exigences des connaissances de 3 langues administratives pour le groupe A1. Une dispense de deux des trois langues administratives peut être accordée sous certaines conditions pour les employés de l'État.  Vous avez la  luxembourgeoise pour le poste fonctionnaire. Vous êtes ressortissant d'un Etat membre de l'Union européenne pour le poste employé.","
Contrat à durée indéterminée

Contrat travail
",unspecified,unspecified,unspecified,Unspecified,Débutant accepté,Contrat à durée indéterminée,True
